r,t,y,SalvageValue
"REGION1","LNDRAPHIBC1",2046,2.72756032863345
"REGION1","LNDRAPHIBC1",2047,3.19549991236068
"REGION1","LNDRAPHIBC1",2048,3.13078003427733
"REGION1","LNDRAPHIBC1",2049,3.3166093460942
"REGION1","LNDRAPHIBC1",2050,3.80893077258938
"REGION1","LNDRAPIIBC1",2020,0
"REGION1","LNDRAPIIBC1",2021,0
"REGION1","LNDRAPIIBC1",2022,0
"REGION1","LNDRAPIIBC1",2023,0
"REGION1","LNDRAPIIBC1",2024,0
"REGION1","LNDRAPIIBC1",2025,0
"REGION1","LNDRAPIIBC1",2026,0
"REGION1","LNDRAPIIBC1",2027,0
"REGION1","LNDRAPIIBC1",2028,0
"REGION1","LNDRAPIIBC1",2029,0
"REGION1","LNDRAPIIBC1",2030,0
"REGION1","LNDRAPIIBC1",2031,0
"REGION1","LNDRAPIIBC1",2032,0
"REGION1","LNDRAPIIBC1",2033,0
"REGION1","LNDRAPIIBC1",2034,0
"REGION1","LNDRAPIIBC1",2035,0
"REGION1","LNDRAPIIBC1",2036,0
"REGION1","LNDRAPIIBC1",2037,0
"REGION1","LNDRAPIIBC1",2038,0
"REGION1","LNDRAPIIBC1",2039,0
"REGION1","LNDRAPIIBC1",2040,0
"REGION1","LNDRAPIIBC1",2041,0
"REGION1","LNDRAPIIBC1",2042,0
"REGION1","LNDRAPIIBC1",2043,0
"REGION1","LNDRAPIIBC1",2044,0
"REGION1","LNDRAPIIBC1",2045,0
"REGION1","LNDRAPIIBC1",2046,0
"REGION1","LNDRAPIIBC1",2047,0
"REGION1","LNDRAPIIBC1",2048,0
"REGION1","LNDRAPIIBC1",2049,0
"REGION1","LNDRAPIIBC1",2050,0
"REGION1","LNDRAPHRBC1",2020,0
"REGION1","LNDRAPHRBC1",2021,0
"REGION1","LNDRAPHRBC1",2022,0
"REGION1","LNDRAPHRBC1",2023,0
"REGION1","LNDRAPHRBC1",2024,0
"REGION1","LNDRAPHRBC1",2025,0
"REGION1","LNDRAPHRBC1",2026,0
"REGION1","LNDRAPHRBC1",2027,0
"REGION1","LNDRAPHRBC1",2028,0
"REGION1","LNDRAPHRBC1",2029,0
"REGION1","LNDRAPHRBC1",2030,0
"REGION1","LNDRAPHRBC1",2031,0
"REGION1","LNDRAPHRBC1",2032,0
"REGION1","LNDRAPHRBC1",2033,0
"REGION1","LNDRAPHRBC1",2034,0
"REGION1","LNDRAPHRBC1",2035,0
"REGION1","LNDRAPHRBC1",2036,0
"REGION1","LNDRAPHRBC1",2037,0
"REGION1","LNDRAPHRBC1",2038,0
"REGION1","LNDRAPHRBC1",2039,0
"REGION1","LNDRAPHRBC1",2040,0
"REGION1","LNDRAPHRBC1",2041,0
"REGION1","LNDRAPHRBC1",2042,0
"REGION1","LNDRAPHRBC1",2043,0
"REGION1","LNDRAPHRBC1",2044,0
"REGION1","LNDRAPHRBC1",2045,0
"REGION1","LNDRAPHRBC1",2046,0
"REGION1","LNDRAPHRBC1",2047,0
"REGION1","LNDRAPHRBC1",2048,0
"REGION1","LNDRAPHRBC1",2049,0
"REGION1","LNDRAPHRBC1",2050,0
"REGION1","LNDRAPIRBC1",2020,0
"REGION1","LNDRAPIRBC1",2021,0
"REGION1","LNDRAPIRBC1",2022,0
"REGION1","LNDRAPIRBC1",2023,0
"REGION1","LNDRAPIRBC1",2024,0
"REGION1","LNDRAPIRBC1",2025,0
"REGION1","LNDRAPIRBC1",2026,0
"REGION1","LNDRAPIRBC1",2027,0
"REGION1","LNDRAPIRBC1",2028,0
"REGION1","LNDRAPIRBC1",2029,0
"REGION1","LNDRAPIRBC1",2030,0
"REGION1","LNDRAPIRBC1",2031,0
"REGION1","LNDRAPIRBC1",2032,0
"REGION1","LNDRAPIRBC1",2033,0
"REGION1","LNDRAPIRBC1",2034,0
"REGION1","LNDRAPIRBC1",2035,0
"REGION1","LNDRAPIRBC1",2036,0
"REGION1","LNDRAPIRBC1",2037,0
"REGION1","LNDRAPIRBC1",2038,0
"REGION1","LNDRAPIRBC1",2039,0
"REGION1","LNDRAPIRBC1",2040,0
"REGION1","LNDRAPIRBC1",2041,0
"REGION1","LNDRAPIRBC1",2042,0
"REGION1","LNDRAPIRBC1",2043,0
"REGION1","LNDRAPIRBC1",2044,0
"REGION1","LNDRAPIRBC1",2045,0
"REGION1","LNDRAPIRBC1",2046,0
"REGION1","LNDRAPIRBC1",2047,0
"REGION1","LNDRAPIRBC1",2048,0
"REGION1","LNDRAPIRBC1",2049,0
"REGION1","LNDRAPIRBC1",2050,0
"REGION1","LNDRAPLRBC1",2020,0
"REGION1","LNDRAPLRBC1",2021,0
"REGION1","LNDRAPLRBC1",2022,0
"REGION1","LNDRAPLRBC1",2023,0
"REGION1","LNDRAPLRBC1",2024,0
"REGION1","LNDRAPLRBC1",2025,0
"REGION1","LNDRAPLRBC1",2026,0
"REGION1","LNDRAPLRBC1",2027,0
"REGION1","LNDRAPLRBC1",2028,0
"REGION1","LNDRAPLRBC1",2029,0
"REGION1","LNDRAPLRBC1",2030,0
"REGION1","LNDRAPLRBC1",2031,0
"REGION1","LNDRAPLRBC1",2032,0
"REGION1","LNDRAPLRBC1",2033,0
"REGION1","LNDRAPLRBC1",2034,0
"REGION1","LNDRAPLRBC1",2035,0
"REGION1","LNDRAPLRBC1",2036,0
"REGION1","LNDRAPLRBC1",2037,0
"REGION1","LNDRAPLRBC1",2038,0
"REGION1","LNDRAPLRBC1",2039,0
"REGION1","LNDRAPLRBC1",2040,0
"REGION1","LNDRAPLRBC1",2041,0
"REGION1","LNDRAPLRBC1",2042,0
"REGION1","LNDRAPLRBC1",2043,0
"REGION1","LNDRAPLRBC1",2044,0
"REGION1","LNDRAPLRBC1",2045,0
"REGION1","LNDRAPLRBC1",2046,0
"REGION1","LNDRAPLRBC1",2047,0
"REGION1","LNDRAPLRBC1",2048,0
"REGION1","LNDRAPLRBC1",2049,0
"REGION1","LNDRAPLRBC1",2050,0
"REGION1","LNDRYEHIBC1",2020,0
"REGION1","LNDRYEHIBC1",2021,0
"REGION1","LNDRYEHIBC1",2022,0
"REGION1","LNDRYEHIBC1",2023,0
"REGION1","LNDRYEHIBC1",2024,0
"REGION1","LNDRYEHIBC1",2025,0
"REGION1","LNDRYEHIBC1",2026,0
"REGION1","LNDRYEHIBC1",2027,0
"REGION1","LNDRYEHIBC1",2028,0
"REGION1","LNDRYEHIBC1",2029,0
"REGION1","LNDRYEHIBC1",2030,0
"REGION1","LNDRYEHIBC1",2031,0
"REGION1","LNDRYEHIBC1",2032,0
"REGION1","LNDRYEHIBC1",2033,0
"REGION1","LNDRYEHIBC1",2034,0
"REGION1","LNDRYEHIBC1",2035,0
"REGION1","LNDRYEHIBC1",2036,0
"REGION1","LNDRYEHIBC1",2037,0
"REGION1","LNDRYEHIBC1",2038,0
"REGION1","LNDRYEHIBC1",2039,0
"REGION1","LNDRYEHIBC1",2040,0
"REGION1","LNDRYEHIBC1",2041,0
"REGION1","LNDRYEHIBC1",2042,0
"REGION1","LNDRYEHIBC1",2043,0
"REGION1","LNDRYEHIBC1",2044,0
"REGION1","LNDRYEHIBC1",2045,0
"REGION1","LNDRYEHIBC1",2046,0
"REGION1","LNDRYEHIBC1",2047,0
"REGION1","LNDRYEHIBC1",2048,0
"REGION1","LNDRYEHIBC1",2049,0
"REGION1","LNDRYEHIBC1",2050,0
"REGION1","LNDRYEIIBC1",2020,0
"REGION1","LNDRYEIIBC1",2021,0
"REGION1","LNDRYEIIBC1",2022,0
"REGION1","LNDRYEIIBC1",2023,0
"REGION1","LNDRYEIIBC1",2024,0
"REGION1","LNDRYEIIBC1",2025,0
"REGION1","LNDRYEIIBC1",2026,0
"REGION1","LNDRYEIIBC1",2027,0
"REGION1","LNDRYEIIBC1",2028,0
"REGION1","LNDRYEIIBC1",2029,0
"REGION1","LNDRYEIIBC1",2030,0
"REGION1","LNDRYEIIBC1",2031,0
"REGION1","LNDRYEIIBC1",2032,0
"REGION1","LNDRYEIIBC1",2033,0
"REGION1","LNDRYEIIBC1",2034,0
"REGION1","LNDRYEIIBC1",2035,0
"REGION1","LNDRYEIIBC1",2036,0
"REGION1","LNDRYEIIBC1",2037,0
"REGION1","LNDRYEIIBC1",2038,0
"REGION1","LNDRYEIIBC1",2039,0
"REGION1","LNDRYEIIBC1",2040,0
"REGION1","LNDRYEIIBC1",2041,0
"REGION1","LNDRYEIIBC1",2042,0
"REGION1","LNDRYEIIBC1",2043,0
"REGION1","LNDRYEIIBC1",2044,0
"REGION1","LNDRYEIIBC1",2045,0
"REGION1","LNDRYEIIBC1",2046,0
"REGION1","LNDRYEIIBC1",2047,0
"REGION1","LNDRYEIIBC1",2048,0
"REGION1","LNDRYEIIBC1",2049,0
"REGION1","LNDRYEIIBC1",2050,0
"REGION1","LNDRYEHRBC1",2020,0
"REGION1","LNDRYEHRBC1",2021,0
"REGION1","LNDRYEHRBC1",2022,0
"REGION1","LNDRYEHRBC1",2023,0
"REGION1","LNDRYEHRBC1",2024,0
"REGION1","LNDRYEHRBC1",2025,0
"REGION1","LNDRYEHRBC1",2026,0
"REGION1","LNDRYEHRBC1",2027,0
"REGION1","LNDRYEHRBC1",2028,0
"REGION1","LNDRYEHRBC1",2029,0
"REGION1","LNDRYEHRBC1",2030,0
"REGION1","LNDRYEHRBC1",2031,0
"REGION1","LNDRYEHRBC1",2032,0
"REGION1","LNDRYEHRBC1",2033,0
"REGION1","LNDRYEHRBC1",2034,0
"REGION1","LNDRYEHRBC1",2035,0
"REGION1","LNDRYEHRBC1",2036,0
"REGION1","LNDRYEHRBC1",2037,0
"REGION1","LNDRYEHRBC1",2038,0
"REGION1","LNDRYEHRBC1",2039,0
"REGION1","LNDRYEHRBC1",2040,0
"REGION1","LNDRYEHRBC1",2041,0
"REGION1","LNDRYEHRBC1",2042,0
"REGION1","LNDRYEHRBC1",2043,0
"REGION1","LNDRYEHRBC1",2044,0
"REGION1","LNDRYEHRBC1",2045,0
"REGION1","LNDRYEHRBC1",2046,0
"REGION1","LNDRYEHRBC1",2047,0.0795106573343339
"REGION1","LNDRYEHRBC1",2048,0.113111226941916
"REGION1","LNDRYEHRBC1",2049,0.118886611376351
"REGION1","LNDRYEHRBC1",2050,0.125657119043647
"REGION1","LNDRYEIRBC1",2020,0
"REGION1","LNDRYEIRBC1",2021,0
"REGION1","LNDRYEIRBC1",2022,0
"REGION1","LNDRYEIRBC1",2023,0
"REGION1","LNDRYEIRBC1",2024,0
"REGION1","LNDRYEIRBC1",2025,0
"REGION1","LNDRYEIRBC1",2026,0
"REGION1","LNDRYEIRBC1",2027,0
"REGION1","LNDRYEIRBC1",2028,0
"REGION1","LNDRYEIRBC1",2029,0
"REGION1","LNDRYEIRBC1",2030,0
"REGION1","LNDRYEIRBC1",2031,0
"REGION1","LNDRYEIRBC1",2032,0
"REGION1","LNDRYEIRBC1",2033,0
"REGION1","LNDRYEIRBC1",2034,0
"REGION1","LNDRYEIRBC1",2035,0
"REGION1","LNDRYEIRBC1",2036,0
"REGION1","LNDRYEIRBC1",2037,0
"REGION1","LNDRYEIRBC1",2038,0
"REGION1","LNDRYEIRBC1",2039,0
"REGION1","LNDRYEIRBC1",2040,0
"REGION1","LNDRYEIRBC1",2041,0
"REGION1","LNDRYEIRBC1",2042,0
"REGION1","LNDRYEIRBC1",2043,0
"REGION1","LNDRYEIRBC1",2044,0
"REGION1","LNDRYEIRBC1",2045,0
"REGION1","LNDRYEIRBC1",2046,0
"REGION1","LNDRYEIRBC1",2047,0
"REGION1","LNDRYEIRBC1",2048,0
"REGION1","LNDRYEIRBC1",2049,0
"REGION1","LNDRYEIRBC1",2050,0
"REGION1","LNDRYELRBC1",2020,0
"REGION1","LNDRYELRBC1",2021,0
"REGION1","LNDRYELRBC1",2022,0
"REGION1","LNDRYELRBC1",2023,0
"REGION1","LNDRYELRBC1",2024,0
"REGION1","LNDRYELRBC1",2025,0
"REGION1","LNDRYELRBC1",2026,0
"REGION1","LNDRYELRBC1",2027,0
"REGION1","LNDRYELRBC1",2028,0
"REGION1","LNDRYELRBC1",2029,0
"REGION1","LNDRYELRBC1",2030,0
"REGION1","LNDRYELRBC1",2031,0
"REGION1","LNDRYELRBC1",2032,0
"REGION1","LNDRYELRBC1",2033,0
"REGION1","LNDRYELRBC1",2034,0
"REGION1","LNDRYELRBC1",2035,0
"REGION1","LNDRYELRBC1",2036,0
"REGION1","LNDRYELRBC1",2037,0
"REGION1","LNDRYELRBC1",2038,0
"REGION1","LNDRYELRBC1",2039,0
"REGION1","LNDRYELRBC1",2040,0
"REGION1","LNDRYELRBC1",2041,0
"REGION1","LNDRYELRBC1",2042,0
"REGION1","LNDRYELRBC1",2043,0
"REGION1","LNDRYELRBC1",2044,0
"REGION1","LNDRYELRBC1",2045,0
"REGION1","LNDRYELRBC1",2046,0
"REGION1","LNDRYELRBC1",2047,0
"REGION1","LNDRYELRBC1",2048,0
"REGION1","LNDRYELRBC1",2049,0
"REGION1","LNDRYELRBC1",2050,0
"REGION1","LNDWHEHIBC1",2020,0
"REGION1","LNDWHEHIBC1",2021,0
"REGION1","LNDWHEHIBC1",2022,0
"REGION1","LNDWHEHIBC1",2023,0
"REGION1","LNDWHEHIBC1",2024,0
"REGION1","LNDWHEHIBC1",2025,0
"REGION1","LNDWHEHIBC1",2026,0
"REGION1","LNDWHEHIBC1",2027,0
"REGION1","LNDWHEHIBC1",2028,0
"REGION1","LNDWHEHIBC1",2029,0
"REGION1","LNDWHEHIBC1",2030,0
"REGION1","LNDWHEHIBC1",2031,0
"REGION1","LNDWHEHIBC1",2032,0
"REGION1","LNDWHEHIBC1",2033,0
"REGION1","LNDWHEHIBC1",2034,0
"REGION1","LNDWHEHIBC1",2035,0
"REGION1","LNDWHEHIBC1",2036,0
"REGION1","LNDWHEHIBC1",2037,0
"REGION1","LNDWHEHIBC1",2038,0
"REGION1","LNDWHEHIBC1",2039,0
"REGION1","LNDWHEHIBC1",2040,0
"REGION1","LNDWHEHIBC1",2041,0
"REGION1","LNDWHEHIBC1",2042,0
"REGION1","LNDWHEHIBC1",2043,0
"REGION1","LNDWHEHIBC1",2044,0
"REGION1","LNDWHEHIBC1",2045,0
"REGION1","LNDWHEHIBC1",2046,0
"REGION1","LNDWHEHIBC1",2047,0
"REGION1","LNDWHEHIBC1",2048,0
"REGION1","LNDWHEHIBC1",2049,0
"REGION1","LNDWHEHIBC1",2050,0
"REGION1","LNDWHEIIBC1",2020,0
"REGION1","LNDWHEIIBC1",2021,0
"REGION1","LNDWHEIIBC1",2022,0
"REGION1","LNDWHEIIBC1",2023,0
"REGION1","LNDWHEIIBC1",2024,0
"REGION1","LNDWHEIIBC1",2025,0
"REGION1","LNDWHEIIBC1",2026,0
"REGION1","LNDWHEIIBC1",2027,0
"REGION1","LNDWHEIIBC1",2028,0
"REGION1","LNDWHEIIBC1",2029,0
"REGION1","LNDWHEIIBC1",2030,0
"REGION1","LNDWHEIIBC1",2031,0
"REGION1","LNDWHEIIBC1",2032,0
"REGION1","LNDWHEIIBC1",2033,0
"REGION1","LNDWHEIIBC1",2034,0
"REGION1","LNDWHEIIBC1",2035,0
"REGION1","LNDWHEIIBC1",2036,0
"REGION1","LNDWHEIIBC1",2037,0
"REGION1","LNDWHEIIBC1",2038,0
"REGION1","LNDWHEIIBC1",2039,0
"REGION1","LNDWHEIIBC1",2040,0
"REGION1","LNDWHEIIBC1",2041,0
"REGION1","LNDWHEIIBC1",2042,0
"REGION1","LNDWHEIIBC1",2043,0
"REGION1","LNDWHEIIBC1",2044,0
"REGION1","LNDWHEIIBC1",2045,0
"REGION1","LNDWHEIIBC1",2046,0
"REGION1","LNDWHEIIBC1",2047,0
"REGION1","LNDWHEIIBC1",2048,0
"REGION1","LNDWHEIIBC1",2049,0
"REGION1","LNDWHEIIBC1",2050,0
"REGION1","LNDWHEHRBC1",2020,0
"REGION1","LNDWHEHRBC1",2021,0
"REGION1","LNDWHEHRBC1",2022,0
"REGION1","LNDWHEHRBC1",2023,0
"REGION1","LNDWHEHRBC1",2024,0
"REGION1","LNDWHEHRBC1",2025,0
"REGION1","LNDWHEHRBC1",2026,0
"REGION1","LNDWHEHRBC1",2027,0
"REGION1","LNDWHEHRBC1",2028,0
"REGION1","LNDWHEHRBC1",2029,0
"REGION1","LNDWHEHRBC1",2030,0
"REGION1","LNDWHEHRBC1",2031,0
"REGION1","LNDWHEHRBC1",2032,0
"REGION1","LNDWHEHRBC1",2033,0
"REGION1","LNDWHEHRBC1",2034,0
"REGION1","LNDWHEHRBC1",2035,0
"REGION1","LNDWHEHRBC1",2036,0
"REGION1","LNDWHEHRBC1",2037,0.0129753922706053
"REGION1","LNDWHEHRBC1",2038,0.0253329087188009
"REGION1","LNDWHEHRBC1",2039,0.0371019720027961
"REGION1","LNDWHEHRBC1",2040,0.0483106037018408
"REGION1","LNDWHEHRBC1",2041,0.0589854910342623
"REGION1","LNDWHEHRBC1",2042,0.0691520503984749
"REGION1","LNDWHEHRBC1",2043,0
"REGION1","LNDWHEHRBC1",2044,0.0880558569260335
"REGION1","LNDWHEHRBC1",2045,0.0968381131525435
"REGION1","LNDWHEHRBC1",2046,0.351391017108342
"REGION1","LNDWHEHRBC1",2047,2.62234316349964
"REGION1","LNDWHEHRBC1",2048,2.79658317696512
"REGION1","LNDWHEHRBC1",2049,2.83656710221212
"REGION1","LNDWHEHRBC1",2050,3.12394261376997
"REGION1","LNDWHEIRBC1",2020,0
"REGION1","LNDWHEIRBC1",2021,0
"REGION1","LNDWHEIRBC1",2022,0
"REGION1","LNDWHEIRBC1",2023,0
"REGION1","LNDWHEIRBC1",2024,0
"REGION1","LNDWHEIRBC1",2025,0
"REGION1","LNDWHEIRBC1",2026,0
"REGION1","LNDWHEIRBC1",2027,0
"REGION1","LNDWHEIRBC1",2028,0
"REGION1","LNDWHEIRBC1",2029,0
"REGION1","LNDWHEIRBC1",2030,0
"REGION1","LNDWHEIRBC1",2031,0
"REGION1","LNDWHEIRBC1",2032,0
"REGION1","LNDWHEIRBC1",2033,0
"REGION1","LNDWHEIRBC1",2034,0
"REGION1","LNDWHEIRBC1",2035,0
"REGION1","LNDWHEIRBC1",2036,0
"REGION1","LNDWHEIRBC1",2037,0
"REGION1","LNDWHEIRBC1",2038,0
"REGION1","LNDWHEIRBC1",2039,0
"REGION1","LNDWHEIRBC1",2040,0
"REGION1","LNDWHEIRBC1",2041,0
"REGION1","LNDWHEIRBC1",2042,0
"REGION1","LNDWHEIRBC1",2043,0
"REGION1","LNDWHEIRBC1",2044,0
"REGION1","LNDWHEIRBC1",2045,0
"REGION1","LNDWHEIRBC1",2046,0
"REGION1","LNDWHEIRBC1",2047,0
"REGION1","LNDWHEIRBC1",2048,0
"REGION1","LNDWHEIRBC1",2049,0
"REGION1","LNDWHEIRBC1",2050,0
"REGION1","LNDWHELRBC1",2020,0
"REGION1","LNDWHELRBC1",2021,0
"REGION1","LNDWHELRBC1",2022,0
"REGION1","LNDWHELRBC1",2023,0
"REGION1","LNDWHELRBC1",2024,0
"REGION1","LNDWHELRBC1",2025,0
"REGION1","LNDWHELRBC1",2026,0
"REGION1","LNDWHELRBC1",2027,0
"REGION1","LNDWHELRBC1",2028,0
"REGION1","LNDWHELRBC1",2029,0
"REGION1","LNDWHELRBC1",2030,0
"REGION1","LNDWHELRBC1",2031,0
"REGION1","LNDWHELRBC1",2032,0
"REGION1","LNDWHELRBC1",2033,0
"REGION1","LNDWHELRBC1",2034,0
"REGION1","LNDWHELRBC1",2035,0
"REGION1","LNDWHELRBC1",2036,0
"REGION1","LNDWHELRBC1",2037,0
"REGION1","LNDWHELRBC1",2038,0
"REGION1","LNDWHELRBC1",2039,0
"REGION1","LNDWHELRBC1",2040,0
"REGION1","LNDWHELRBC1",2041,0
"REGION1","LNDWHELRBC1",2042,0
"REGION1","LNDWHELRBC1",2043,0
"REGION1","LNDWHELRBC1",2044,0
"REGION1","LNDWHELRBC1",2045,0
"REGION1","LNDWHELRBC1",2046,0
"REGION1","LNDWHELRBC1",2047,0
"REGION1","LNDWHELRBC1",2048,0
"REGION1","LNDWHELRBC1",2049,0
"REGION1","LNDWHELRBC1",2050,0
"REGION1","LNDAGRBC1C01",2020,0
"REGION1","LNDAGRBC1C01",2021,0
"REGION1","LNDAGRBC1C01",2022,0
"REGION1","LNDAGRBC1C01",2023,0
"REGION1","LNDAGRBC1C01",2024,0
"REGION1","LNDAGRBC1C01",2025,0
"REGION1","LNDAGRBC1C01",2026,0
"REGION1","LNDAGRBC1C01",2027,0
"REGION1","LNDAGRBC1C01",2028,0
"REGION1","LNDAGRBC1C01",2029,0
"REGION1","LNDAGRBC1C01",2030,0
"REGION1","LNDAGRBC1C01",2031,0
"REGION1","LNDAGRBC1C01",2032,0
"REGION1","LNDAGRBC1C01",2033,0
"REGION1","LNDAGRBC1C01",2034,0
"REGION1","LNDAGRBC1C01",2035,0
"REGION1","LNDAGRBC1C01",2036,0
"REGION1","LNDAGRBC1C01",2037,0
"REGION1","LNDAGRBC1C01",2038,1.86377828432204e-05
"REGION1","LNDAGRBC1C01",2039,2.75614649159806e-05
"REGION1","LNDAGRBC1C01",2040,3.6232952776535e-05
"REGION1","LNDAGRBC1C01",2041,4.46604432116075e-05
"REGION1","LNDAGRBC1C01",2042,5.28519242338631e-05
"REGION1","LNDAGRBC1C01",2043,0.000122756559710413
"REGION1","LNDAGRBC1C01",2044,0
"REGION1","LNDAGRBC1C01",2045,7.67787897139758e-05
"REGION1","LNDAGRBC1C01",2046,8.41617333623887e-05
"REGION1","LNDAGRBC1C01",2047,9.2151030331942e-05
"REGION1","LNDAGRBC1C01",2048,9.8328562596031e-05
"REGION1","LNDAGRBC1C01",2049,0.000106040206064091
"REGION1","LNDAGRBC1C01",2050,2.67453016452802
"REGION1","LNDAGRBC1C02",2020,0
"REGION1","LNDAGRBC1C02",2021,0
"REGION1","LNDAGRBC1C02",2022,0
"REGION1","LNDAGRBC1C02",2023,0
"REGION1","LNDAGRBC1C02",2024,0
"REGION1","LNDAGRBC1C02",2025,0
"REGION1","LNDAGRBC1C02",2026,0
"REGION1","LNDAGRBC1C02",2027,0
"REGION1","LNDAGRBC1C02",2028,0
"REGION1","LNDAGRBC1C02",2029,0
"REGION1","LNDAGRBC1C02",2030,0
"REGION1","LNDAGRBC1C02",2031,0
"REGION1","LNDAGRBC1C02",2032,0
"REGION1","LNDAGRBC1C02",2033,0
"REGION1","LNDAGRBC1C02",2034,0
"REGION1","LNDAGRBC1C02",2035,0
"REGION1","LNDAGRBC1C02",2036,0
"REGION1","LNDAGRBC1C02",2037,0
"REGION1","LNDAGRBC1C02",2038,0
"REGION1","LNDAGRBC1C02",2039,1.82859719156918e-05
"REGION1","LNDAGRBC1C02",2040,2.41553018508992e-05
"REGION1","LNDAGRBC1C02",2041,2.94927455170991e-05
"REGION1","LNDAGRBC1C02",2042,3.5069968416402e-05
"REGION1","LNDAGRBC1C02",2043,0.000122756559708553
"REGION1","LNDAGRBC1C02",2044,0
"REGION1","LNDAGRBC1C02",2045,0
"REGION1","LNDAGRBC1C02",2046,5.56068595463354e-05
"REGION1","LNDAGRBC1C02",2047,6.06256778498802e-05
"REGION1","LNDAGRBC1C02",2048,6.55523750622704e-05
"REGION1","LNDAGRBC1C02",2049,6.94746177681102e-05
"REGION1","LNDAGRBC1C02",2050,0.259115447161837
"REGION1","LNDAGRBC1C03",2020,0
"REGION1","LNDAGRBC1C03",2021,0
"REGION1","LNDAGRBC1C03",2022,0
"REGION1","LNDAGRBC1C03",2023,0
"REGION1","LNDAGRBC1C03",2024,0
"REGION1","LNDAGRBC1C03",2025,0
"REGION1","LNDAGRBC1C03",2026,0
"REGION1","LNDAGRBC1C03",2027,0
"REGION1","LNDAGRBC1C03",2028,0
"REGION1","LNDAGRBC1C03",2029,0
"REGION1","LNDAGRBC1C03",2030,0
"REGION1","LNDAGRBC1C03",2031,0
"REGION1","LNDAGRBC1C03",2032,0
"REGION1","LNDAGRBC1C03",2033,0
"REGION1","LNDAGRBC1C03",2034,0
"REGION1","LNDAGRBC1C03",2035,0
"REGION1","LNDAGRBC1C03",2036,0
"REGION1","LNDAGRBC1C03",2037,0.00026080114490842
"REGION1","LNDAGRBC1C03",2038,0.000660880811757205
"REGION1","LNDAGRBC1C03",2039,0.00092088783115334
"REGION1","LNDAGRBC1C03",2040,0.000603052277842308
"REGION1","LNDAGRBC1C03",2041,0.00195264876956797
"REGION1","LNDAGRBC1C03",2042,0.00153186208488639
"REGION1","LNDAGRBC1C03",2043,0.00131914998827791
"REGION1","LNDAGRBC1C03",2044,0.00131516166884644
"REGION1","LNDAGRBC1C03",2045,0.00148343602470903
"REGION1","LNDAGRBC1C03",2046,0.00157475736035218
"REGION1","LNDAGRBC1C03",2047,0.00171587053946151
"REGION1","LNDAGRBC1C03",2048,0.00185670281590796
"REGION1","LNDAGRBC1C03",2049,0.00190634907996408
"REGION1","LNDAGRBC1C03",2050,0.239457019727072
"REGION1","LNDAGRBC1C04",2020,0
"REGION1","LNDAGRBC1C04",2021,0
"REGION1","LNDAGRBC1C04",2022,0
"REGION1","LNDAGRBC1C04",2023,0
"REGION1","LNDAGRBC1C04",2024,0
"REGION1","LNDAGRBC1C04",2025,0
"REGION1","LNDAGRBC1C04",2026,0
"REGION1","LNDAGRBC1C04",2027,0
"REGION1","LNDAGRBC1C04",2028,0
"REGION1","LNDAGRBC1C04",2029,0
"REGION1","LNDAGRBC1C04",2030,0
"REGION1","LNDAGRBC1C04",2031,0
"REGION1","LNDAGRBC1C04",2032,0
"REGION1","LNDAGRBC1C04",2033,0
"REGION1","LNDAGRBC1C04",2034,0
"REGION1","LNDAGRBC1C04",2035,0
"REGION1","LNDAGRBC1C04",2036,0
"REGION1","LNDAGRBC1C04",2037,1.66826472050621e-05
"REGION1","LNDAGRBC1C04",2038,3.31137306824405e-05
"REGION1","LNDAGRBC1C04",2039,4.90276058608379e-05
"REGION1","LNDAGRBC1C04",2040,6.45291635160283e-05
"REGION1","LNDAGRBC1C04",2041,7.96304128962278e-05
"REGION1","LNDAGRBC1C04",2042,9.43431544722216e-05
"REGION1","LNDAGRBC1C04",2043,0.000109242076074719
"REGION1","LNDAGRBC1C04",2044,0.000122649229288644
"REGION1","LNDAGRBC1C04",2045,0.000136265059221789
"REGION1","LNDAGRBC1C04",2046,0.000150288809573725
"REGION1","LNDAGRBC1C04",2047,0.000163285159008968
"REGION1","LNDAGRBC1C04",2048,0.000175956375167301
"REGION1","LNDAGRBC1C04",2049,0.000189226919447489
"REGION1","LNDAGRBC1C04",2050,0.103797675580318
"REGION1","LNDAGRBC1C05",2020,0
"REGION1","LNDAGRBC1C05",2021,0
"REGION1","LNDAGRBC1C05",2022,0
"REGION1","LNDAGRBC1C05",2023,0
"REGION1","LNDAGRBC1C05",2024,0
"REGION1","LNDAGRBC1C05",2025,0
"REGION1","LNDAGRBC1C05",2026,0
"REGION1","LNDAGRBC1C05",2027,0
"REGION1","LNDAGRBC1C05",2028,0
"REGION1","LNDAGRBC1C05",2029,0
"REGION1","LNDAGRBC1C05",2030,0
"REGION1","LNDAGRBC1C05",2031,0
"REGION1","LNDAGRBC1C05",2032,0
"REGION1","LNDAGRBC1C05",2033,0
"REGION1","LNDAGRBC1C05",2034,0
"REGION1","LNDAGRBC1C05",2035,0
"REGION1","LNDAGRBC1C05",2036,0
"REGION1","LNDAGRBC1C05",2037,0
"REGION1","LNDAGRBC1C05",2038,0
"REGION1","LNDAGRBC1C05",2039,0
"REGION1","LNDAGRBC1C05",2040,0
"REGION1","LNDAGRBC1C05",2041,0
"REGION1","LNDAGRBC1C05",2042,0
"REGION1","LNDAGRBC1C05",2043,0.031218941191716
