r,t,e,m,y,AnnualTechnologyEmissionByMode
"REGION1","LNDAGRBC1C03","CO2",35,2029,0
"REGION1","LNDAGRBC1C03","CO2",35,2030,0
"REGION1","LNDAGRBC1C03","CO2",35,2031,0
"REGION1","LNDAGRBC1C03","CO2",35,2032,0
"REGION1","LNDAGRBC1C03","CO2",35,2033,0
"REGION1","LNDAGRBC1C03","CO2",35,2034,0
"REGION1","LNDAGRBC1C03","CO2",35,2035,0
"REGION1","LNDAGRBC1C03","CO2",35,2036,0
"REGION1","LNDAGRBC1C03","CO2",35,2037,0
"REGION1","LNDAGRBC1C03","CO2",35,2038,0
"REGION1","LNDAGRBC1C03","CO2",35,2039,0
"REGION1","LNDAGRBC1C03","CO2",35,2040,0
"REGION1","LNDAGRBC1C03","CO2",35,2041,0
"REGION1","LNDAGRBC1C03","CO2",35,2042,0
"REGION1","LNDAGRBC1C03","CO2",35,2043,0
"REGION1","LNDAGRBC1C03","CO2",35,2044,0
"REGION1","LNDAGRBC1C03","CO2",35,2045,0
"REGION1","LNDAGRBC1C03","CO2",35,2046,0
"REGION1","LNDAGRBC1C03","CO2",35,2047,0
"REGION1","LNDAGRBC1C03","CO2",35,2048,0
"REGION1","LNDAGRBC1C03","CO2",35,2049,0
"REGION1","LNDAGRBC1C03","CO2",35,2050,0
"REGION1","LNDAGRBC1C03","CO2",34,2020,0
"REGION1","LNDAGRBC1C03","CO2",34,2021,0
"REGION1","LNDAGRBC1C03","CO2",34,2022,0
"REGION1","LNDAGRBC1C03","CO2",34,2023,0
"REGION1","LNDAGRBC1C03","CO2",34,2024,0
"REGION1","LNDAGRBC1C03","CO2",34,2025,0
"REGION1","LNDAGRBC1C03","CO2",34,2026,0
"REGION1","LNDAGRBC1C03","CO2",34,2027,0
"REGION1","LNDAGRBC1C03","CO2",34,2028,0
"REGION1","LNDAGRBC1C03","CO2",34,2029,0
"REGION1","LNDAGRBC1C03","CO2",34,2030,0
"REGION1","LNDAGRBC1C03","CO2",34,2031,0
"REGION1","LNDAGRBC1C03","CO2",34,2032,0
"REGION1","LNDAGRBC1C03","CO2",34,2033,0
"REGION1","LNDAGRBC1C03","CO2",34,2034,0
"REGION1","LNDAGRBC1C03","CO2",34,2035,0
"REGION1","LNDAGRBC1C03","CO2",34,2036,0
"REGION1","LNDAGRBC1C03","CO2",34,2037,0
"REGION1","LNDAGRBC1C03","CO2",34,2038,0
"REGION1","LNDAGRBC1C03","CO2",34,2039,0
"REGION1","LNDAGRBC1C03","CO2",34,2040,0
"REGION1","LNDAGRBC1C03","CO2",34,2041,0
"REGION1","LNDAGRBC1C03","CO2",34,2042,0
"REGION1","LNDAGRBC1C03","CO2",34,2043,0
"REGION1","LNDAGRBC1C03","CO2",34,2044,0
"REGION1","LNDAGRBC1C03","CO2",34,2045,0
"REGION1","LNDAGRBC1C03","CO2",34,2046,0
"REGION1","LNDAGRBC1C03","CO2",34,2047,0
"REGION1","LNDAGRBC1C03","CO2",34,2048,0
"REGION1","LNDAGRBC1C03","CO2",34,2049,0
"REGION1","LNDAGRBC1C03","CO2",34,2050,0
"REGION1","LNDAGRBC1C03","CO2",45,2020,0
"REGION1","LNDAGRBC1C03","CO2",45,2021,0
"REGION1","LNDAGRBC1C03","CO2",45,2022,0
"REGION1","LNDAGRBC1C03","CO2",45,2023,0
"REGION1","LNDAGRBC1C03","CO2",45,2024,0
"REGION1","LNDAGRBC1C03","CO2",45,2025,0
"REGION1","LNDAGRBC1C03","CO2",45,2026,0
"REGION1","LNDAGRBC1C03","CO2",45,2027,0
"REGION1","LNDAGRBC1C03","CO2",45,2028,0
"REGION1","LNDAGRBC1C03","CO2",45,2029,0
"REGION1","LNDAGRBC1C03","CO2",45,2030,0
"REGION1","LNDAGRBC1C03","CO2",45,2031,0
"REGION1","LNDAGRBC1C03","CO2",45,2032,0
"REGION1","LNDAGRBC1C03","CO2",45,2033,0
"REGION1","LNDAGRBC1C03","CO2",45,2034,0
"REGION1","LNDAGRBC1C03","CO2",45,2035,0
"REGION1","LNDAGRBC1C03","CO2",45,2036,0
"REGION1","LNDAGRBC1C03","CO2",45,2037,0
"REGION1","LNDAGRBC1C03","CO2",45,2038,0
"REGION1","LNDAGRBC1C03","CO2",45,2039,0
"REGION1","LNDAGRBC1C03","CO2",45,2040,0
"REGION1","LNDAGRBC1C03","CO2",45,2041,0
"REGION1","LNDAGRBC1C03","CO2",45,2042,0
"REGION1","LNDAGRBC1C03","CO2",45,2043,0
"REGION1","LNDAGRBC1C03","CO2",45,2044,0
"REGION1","LNDAGRBC1C03","CO2",45,2045,0
"REGION1","LNDAGRBC1C03","CO2",45,2046,0
"REGION1","LNDAGRBC1C03","CO2",45,2047,0
"REGION1","LNDAGRBC1C03","CO2",45,2048,0
"REGION1","LNDAGRBC1C03","CO2",45,2049,0
"REGION1","LNDAGRBC1C03","CO2",45,2050,0
"REGION1","LNDAGRBC1C03","CO2",6,2020,0
"REGION1","LNDAGRBC1C03","CO2",6,2021,0
"REGION1","LNDAGRBC1C03","CO2",6,2022,0
"REGION1","LNDAGRBC1C03","CO2",6,2023,0
"REGION1","LNDAGRBC1C03","CO2",6,2024,0
"REGION1","LNDAGRBC1C03","CO2",6,2025,0
"REGION1","LNDAGRBC1C03","CO2",6,2026,0
"REGION1","LNDAGRBC1C03","CO2",6,2027,0
"REGION1","LNDAGRBC1C03","CO2",6,2028,0
"REGION1","LNDAGRBC1C03","CO2",6,2029,0
"REGION1","LNDAGRBC1C03","CO2",6,2030,0
"REGION1","LNDAGRBC1C03","CO2",6,2031,0
"REGION1","LNDAGRBC1C03","CO2",6,2032,0
"REGION1","LNDAGRBC1C03","CO2",6,2033,0
"REGION1","LNDAGRBC1C03","CO2",6,2034,0
"REGION1","LNDAGRBC1C03","CO2",6,2035,0
"REGION1","LNDAGRBC1C03","CO2",6,2036,0
"REGION1","LNDAGRBC1C03","CO2",6,2037,0
"REGION1","LNDAGRBC1C03","CO2",6,2038,0
"REGION1","LNDAGRBC1C03","CO2",6,2039,0
"REGION1","LNDAGRBC1C03","CO2",6,2040,0
"REGION1","LNDAGRBC1C03","CO2",6,2041,0
"REGION1","LNDAGRBC1C03","CO2",6,2042,0
"REGION1","LNDAGRBC1C03","CO2",6,2043,0
"REGION1","LNDAGRBC1C03","CO2",6,2044,0
"REGION1","LNDAGRBC1C03","CO2",6,2045,0
"REGION1","LNDAGRBC1C03","CO2",6,2046,0
"REGION1","LNDAGRBC1C03","CO2",6,2047,0
"REGION1","LNDAGRBC1C03","CO2",6,2048,0
"REGION1","LNDAGRBC1C03","CO2",6,2049,0
"REGION1","LNDAGRBC1C03","CO2",6,2050,0
"REGION1","LNDAGRBC1C03","CO2",41,2020,0
"REGION1","LNDAGRBC1C03","CO2",41,2021,0
"REGION1","LNDAGRBC1C03","CO2",41,2022,0
"REGION1","LNDAGRBC1C03","CO2",41,2023,0
"REGION1","LNDAGRBC1C03","CO2",41,2024,0
"REGION1","LNDAGRBC1C03","CO2",41,2025,0
"REGION1","LNDAGRBC1C03","CO2",41,2026,0
"REGION1","LNDAGRBC1C03","CO2",41,2027,0
"REGION1","LNDAGRBC1C03","CO2",41,2028,0
"REGION1","LNDAGRBC1C03","CO2",41,2029,0
"REGION1","LNDAGRBC1C03","CO2",41,2030,0
"REGION1","LNDAGRBC1C03","CO2",41,2031,0
"REGION1","LNDAGRBC1C03","CO2",41,2032,0
"REGION1","LNDAGRBC1C03","CO2",41,2033,0
"REGION1","LNDAGRBC1C03","CO2",41,2034,0
"REGION1","LNDAGRBC1C03","CO2",41,2035,0
"REGION1","LNDAGRBC1C03","CO2",41,2036,0
"REGION1","LNDAGRBC1C03","CO2",41,2037,0
"REGION1","LNDAGRBC1C03","CO2",41,2038,0
"REGION1","LNDAGRBC1C03","CO2",41,2039,0
"REGION1","LNDAGRBC1C03","CO2",41,2040,0
"REGION1","LNDAGRBC1C03","CO2",41,2041,0
"REGION1","LNDAGRBC1C03","CO2",41,2042,0
"REGION1","LNDAGRBC1C03","CO2",41,2043,0
"REGION1","LNDAGRBC1C03","CO2",41,2044,0
"REGION1","LNDAGRBC1C03","CO2",41,2045,0
"REGION1","LNDAGRBC1C03","CO2",41,2046,0
"REGION1","LNDAGRBC1C03","CO2",41,2047,0
"REGION1","LNDAGRBC1C03","CO2",41,2048,0
"REGION1","LNDAGRBC1C03","CO2",41,2049,0
"REGION1","LNDAGRBC1C03","CO2",41,2050,0
"REGION1","LNDAGRBC1C03","CO2",19,2020,0
"REGION1","LNDAGRBC1C03","CO2",19,2021,0
"REGION1","LNDAGRBC1C03","CO2",19,2022,0
"REGION1","LNDAGRBC1C03","CO2",19,2023,0
"REGION1","LNDAGRBC1C03","CO2",19,2024,0
"REGION1","LNDAGRBC1C03","CO2",19,2025,0
"REGION1","LNDAGRBC1C03","CO2",19,2026,0
"REGION1","LNDAGRBC1C03","CO2",19,2027,0
"REGION1","LNDAGRBC1C03","CO2",19,2028,0
"REGION1","LNDAGRBC1C03","CO2",19,2029,0
"REGION1","LNDAGRBC1C03","CO2",19,2030,0
"REGION1","LNDAGRBC1C03","CO2",19,2031,0
"REGION1","LNDAGRBC1C03","CO2",19,2032,0
"REGION1","LNDAGRBC1C03","CO2",19,2033,0
"REGION1","LNDAGRBC1C03","CO2",19,2034,0
"REGION1","LNDAGRBC1C03","CO2",19,2035,0
"REGION1","LNDAGRBC1C03","CO2",19,2036,0
"REGION1","LNDAGRBC1C03","CO2",19,2037,0
"REGION1","LNDAGRBC1C03","CO2",19,2038,0
"REGION1","LNDAGRBC1C03","CO2",19,2039,0
"REGION1","LNDAGRBC1C03","CO2",19,2040,0
"REGION1","LNDAGRBC1C03","CO2",19,2041,0
"REGION1","LNDAGRBC1C03","CO2",19,2042,0
"REGION1","LNDAGRBC1C03","CO2",19,2043,0
"REGION1","LNDAGRBC1C03","CO2",19,2044,0
"REGION1","LNDAGRBC1C03","CO2",19,2045,0
"REGION1","LNDAGRBC1C03","CO2",19,2046,0
"REGION1","LNDAGRBC1C03","CO2",19,2047,0
"REGION1","LNDAGRBC1C03","CO2",19,2048,0
"REGION1","LNDAGRBC1C03","CO2",19,2049,0
"REGION1","LNDAGRBC1C03","CO2",19,2050,0
"REGION1","LNDAGRBC1C03","CO2",50,2020,0
"REGION1","LNDAGRBC1C03","CO2",50,2021,0
"REGION1","LNDAGRBC1C03","CO2",50,2022,0
"REGION1","LNDAGRBC1C03","CO2",50,2023,0
"REGION1","LNDAGRBC1C03","CO2",50,2024,0
"REGION1","LNDAGRBC1C03","CO2",50,2025,0
"REGION1","LNDAGRBC1C03","CO2",50,2026,0
"REGION1","LNDAGRBC1C03","CO2",50,2027,0
"REGION1","LNDAGRBC1C03","CO2",50,2028,0
"REGION1","LNDAGRBC1C03","CO2",50,2029,0
"REGION1","LNDAGRBC1C03","CO2",50,2030,0
"REGION1","LNDAGRBC1C03","CO2",50,2031,0
"REGION1","LNDAGRBC1C03","CO2",50,2032,0
"REGION1","LNDAGRBC1C03","CO2",50,2033,0
"REGION1","LNDAGRBC1C03","CO2",50,2034,0
"REGION1","LNDAGRBC1C03","CO2",50,2035,0
"REGION1","LNDAGRBC1C03","CO2",50,2036,0
"REGION1","LNDAGRBC1C03","CO2",50,2037,0
"REGION1","LNDAGRBC1C03","CO2",50,2038,0
"REGION1","LNDAGRBC1C03","CO2",50,2039,0
"REGION1","LNDAGRBC1C03","CO2",50,2040,0
"REGION1","LNDAGRBC1C03","CO2",50,2041,0
"REGION1","LNDAGRBC1C03","CO2",50,2042,0
"REGION1","LNDAGRBC1C03","CO2",50,2043,0
"REGION1","LNDAGRBC1C03","CO2",50,2044,0
"REGION1","LNDAGRBC1C03","CO2",50,2045,0
"REGION1","LNDAGRBC1C03","CO2",50,2046,0
"REGION1","LNDAGRBC1C03","CO2",50,2047,0
"REGION1","LNDAGRBC1C03","CO2",50,2048,0
"REGION1","LNDAGRBC1C03","CO2",50,2049,0
"REGION1","LNDAGRBC1C03","CO2",50,2050,0
"REGION1","LNDAGRBC1C03","CO2",46,2020,0
"REGION1","LNDAGRBC1C03","CO2",46,2021,0
"REGION1","LNDAGRBC1C03","CO2",46,2022,0
"REGION1","LNDAGRBC1C03","CO2",46,2023,0
"REGION1","LNDAGRBC1C03","CO2",46,2024,0
"REGION1","LNDAGRBC1C03","CO2",46,2025,0
"REGION1","LNDAGRBC1C03","CO2",46,2026,0
"REGION1","LNDAGRBC1C03","CO2",46,2027,0
"REGION1","LNDAGRBC1C03","CO2",46,2028,0
"REGION1","LNDAGRBC1C03","CO2",46,2029,0
"REGION1","LNDAGRBC1C03","CO2",46,2030,0
"REGION1","LNDAGRBC1C03","CO2",46,2031,0
"REGION1","LNDAGRBC1C03","CO2",46,2032,0
"REGION1","LNDAGRBC1C03","CO2",46,2033,0
"REGION1","LNDAGRBC1C03","CO2",46,2034,0
"REGION1","LNDAGRBC1C03","CO2",46,2035,0
"REGION1","LNDAGRBC1C03","CO2",46,2036,0
"REGION1","LNDAGRBC1C03","CO2",46,2037,0
"REGION1","LNDAGRBC1C03","CO2",46,2038,0
"REGION1","LNDAGRBC1C03","CO2",46,2039,0
"REGION1","LNDAGRBC1C03","CO2",46,2040,0
"REGION1","LNDAGRBC1C03","CO2",46,2041,0
"REGION1","LNDAGRBC1C03","CO2",46,2042,0
"REGION1","LNDAGRBC1C03","CO2",46,2043,0
"REGION1","LNDAGRBC1C03","CO2",46,2044,0
"REGION1","LNDAGRBC1C03","CO2",46,2045,0
"REGION1","LNDAGRBC1C03","CO2",46,2046,0
"REGION1","LNDAGRBC1C03","CO2",46,2047,0
"REGION1","LNDAGRBC1C03","CO2",46,2048,0
"REGION1","LNDAGRBC1C03","CO2",46,2049,0
"REGION1","LNDAGRBC1C03","CO2",46,2050,0
"REGION1","LNDAGRBC1C03","CO2",4,2020,0
"REGION1","LNDAGRBC1C03","CO2",4,2021,0
"REGION1","LNDAGRBC1C03","CO2",4,2022,0
"REGION1","LNDAGRBC1C03","CO2",4,2023,0
"REGION1","LNDAGRBC1C03","CO2",4,2024,0
"REGION1","LNDAGRBC1C03","CO2",4,2025,0
"REGION1","LNDAGRBC1C03","CO2",4,2026,0
"REGION1","LNDAGRBC1C03","CO2",4,2027,0
"REGION1","LNDAGRBC1C03","CO2",4,2028,0
"REGION1","LNDAGRBC1C03","CO2",4,2029,0
"REGION1","LNDAGRBC1C03","CO2",4,2030,0
"REGION1","LNDAGRBC1C03","CO2",4,2031,0
"REGION1","LNDAGRBC1C03","CO2",4,2032,0
"REGION1","LNDAGRBC1C03","CO2",4,2033,0
"REGION1","LNDAGRBC1C03","CO2",4,2034,0
"REGION1","LNDAGRBC1C03","CO2",4,2035,0
"REGION1","LNDAGRBC1C03","CO2",4,2036,0
"REGION1","LNDAGRBC1C03","CO2",4,2037,0
"REGION1","LNDAGRBC1C03","CO2",4,2038,0
"REGION1","LNDAGRBC1C03","CO2",4,2039,0
"REGION1","LNDAGRBC1C03","CO2",4,2040,0
"REGION1","LNDAGRBC1C03","CO2",4,2041,0
"REGION1","LNDAGRBC1C03","CO2",4,2042,0
"REGION1","LNDAGRBC1C03","CO2",4,2043,0
"REGION1","LNDAGRBC1C03","CO2",4,2044,0
"REGION1","LNDAGRBC1C03","CO2",4,2045,0
"REGION1","LNDAGRBC1C03","CO2",4,2046,0
"REGION1","LNDAGRBC1C03","CO2",4,2047,0
"REGION1","LNDAGRBC1C03","CO2",4,2048,0
"REGION1","LNDAGRBC1C03","CO2",4,2049,0
"REGION1","LNDAGRBC1C03","CO2",4,2050,0
"REGION1","LNDAGRBC1C03","CO2",28,2020,0
"REGION1","LNDAGRBC1C03","CO2",28,2021,0
"REGION1","LNDAGRBC1C03","CO2",28,2022,0
"REGION1","LNDAGRBC1C03","CO2",28,2023,0
"REGION1","LNDAGRBC1C03","CO2",28,2024,0
"REGION1","LNDAGRBC1C03","CO2",28,2025,0
"REGION1","LNDAGRBC1C03","CO2",28,2026,0
"REGION1","LNDAGRBC1C03","CO2",28,2027,0
"REGION1","LNDAGRBC1C03","CO2",28,2028,0
"REGION1","LNDAGRBC1C03","CO2",28,2029,0
"REGION1","LNDAGRBC1C03","CO2",28,2030,0
"REGION1","LNDAGRBC1C03","CO2",28,2031,0
"REGION1","LNDAGRBC1C03","CO2",28,2032,0
"REGION1","LNDAGRBC1C03","CO2",28,2033,0
"REGION1","LNDAGRBC1C03","CO2",28,2034,0
"REGION1","LNDAGRBC1C03","CO2",28,2035,0
"REGION1","LNDAGRBC1C03","CO2",28,2036,0
"REGION1","LNDAGRBC1C03","CO2",28,2037,0
"REGION1","LNDAGRBC1C03","CO2",28,2038,0
"REGION1","LNDAGRBC1C03","CO2",28,2039,0
"REGION1","LNDAGRBC1C03","CO2",28,2040,0
"REGION1","LNDAGRBC1C03","CO2",28,2041,0
"REGION1","LNDAGRBC1C03","CO2",28,2042,0
"REGION1","LNDAGRBC1C03","CO2",28,2043,0
"REGION1","LNDAGRBC1C03","CO2",28,2044,0
"REGION1","LNDAGRBC1C03","CO2",28,2045,0
"REGION1","LNDAGRBC1C03","CO2",28,2046,0
"REGION1","LNDAGRBC1C03","CO2",28,2047,0
"REGION1","LNDAGRBC1C03","CO2",28,2048,0
"REGION1","LNDAGRBC1C03","CO2",28,2049,0
"REGION1","LNDAGRBC1C03","CO2",28,2050,0
"REGION1","LNDAGRBC1C03","CO2",14,2020,0
"REGION1","LNDAGRBC1C03","CO2",14,2021,0
"REGION1","LNDAGRBC1C03","CO2",14,2022,0
"REGION1","LNDAGRBC1C03","CO2",14,2023,0
"REGION1","LNDAGRBC1C03","CO2",14,2024,0
"REGION1","LNDAGRBC1C03","CO2",14,2025,0
"REGION1","LNDAGRBC1C03","CO2",14,2026,0
"REGION1","LNDAGRBC1C03","CO2",14,2027,0
"REGION1","LNDAGRBC1C03","CO2",14,2028,0
"REGION1","LNDAGRBC1C03","CO2",14,2029,0
"REGION1","LNDAGRBC1C03","CO2",14,2030,0
"REGION1","LNDAGRBC1C03","CO2",14,2031,0
"REGION1","LNDAGRBC1C03","CO2",14,2032,0
"REGION1","LNDAGRBC1C03","CO2",14,2033,0
"REGION1","LNDAGRBC1C03","CO2",14,2034,0
"REGION1","LNDAGRBC1C03","CO2",14,2035,0
"REGION1","LNDAGRBC1C03","CO2",14,2036,0
"REGION1","LNDAGRBC1C03","CO2",14,2037,0
"REGION1","LNDAGRBC1C03","CO2",14,2038,0
"REGION1","LNDAGRBC1C03","CO2",14,2039,0
"REGION1","LNDAGRBC1C03","CO2",14,2040,0
"REGION1","LNDAGRBC1C03","CO2",14,2041,0
"REGION1","LNDAGRBC1C03","CO2",14,2042,0
"REGION1","LNDAGRBC1C03","CO2",14,2043,0
"REGION1","LNDAGRBC1C03","CO2",14,2044,0
"REGION1","LNDAGRBC1C03","CO2",14,2045,0
"REGION1","LNDAGRBC1C03","CO2",14,2046,0
"REGION1","LNDAGRBC1C03","CO2",14,2047,0
"REGION1","LNDAGRBC1C03","CO2",14,2048,0
"REGION1","LNDAGRBC1C03","CO2",14,2049,0
"REGION1","LNDAGRBC1C03","CO2",14,2050,0
"REGION1","LNDAGRBC1C03","CO2",36,2020,0
"REGION1","LNDAGRBC1C03","CO2",36,2021,0
"REGION1","LNDAGRBC1C03","CO2",36,2022,0
"REGION1","LNDAGRBC1C03","CO2",36,2023,0
"REGION1","LNDAGRBC1C03","CO2",36,2024,0
"REGION1","LNDAGRBC1C03","CO2",36,2025,0
"REGION1","LNDAGRBC1C03","CO2",36,2026,0
"REGION1","LNDAGRBC1C03","CO2",36,2027,0
"REGION1","LNDAGRBC1C03","CO2",36,2028,0
"REGION1","LNDAGRBC1C03","CO2",36,2029,0
"REGION1","LNDAGRBC1C03","CO2",36,2030,0
"REGION1","LNDAGRBC1C03","CO2",36,2031,0
"REGION1","LNDAGRBC1C03","CO2",36,2032,0
"REGION1","LNDAGRBC1C03","CO2",36,2033,0
"REGION1","LNDAGRBC1C03","CO2",36,2034,0
"REGION1","LNDAGRBC1C03","CO2",36,2035,0
"REGION1","LNDAGRBC1C03","CO2",36,2036,0
"REGION1","LNDAGRBC1C03","CO2",36,2037,0
"REGION1","LNDAGRBC1C03","CO2",36,2038,0
"REGION1","LNDAGRBC1C03","CO2",36,2039,0
"REGION1","LNDAGRBC1C03","CO2",36,2040,0
"REGION1","LNDAGRBC1C03","CO2",36,2041,0
"REGION1","LNDAGRBC1C03","CO2",36,2042,0
"REGION1","LNDAGRBC1C03","CO2",36,2043,0
"REGION1","LNDAGRBC1C03","CO2",36,2044,0
"REGION1","LNDAGRBC1C03","CO2",36,2045,0
"REGION1","LNDAGRBC1C03","CO2",36,2046,0
"REGION1","LNDAGRBC1C03","CO2",36,2047,0
"REGION1","LNDAGRBC1C03","CO2",36,2048,0
"REGION1","LNDAGRBC1C03","CO2",36,2049,0
"REGION1","LNDAGRBC1C03","CO2",36,2050,0
"REGION1","LNDAGRBC1C03","CO2",43,2020,0
"REGION1","LNDAGRBC1C03","CO2",43,2021,0
"REGION1","LNDAGRBC1C03","CO2",43,2022,0
"REGION1","LNDAGRBC1C03","CO2",43,2023,0
"REGION1","LNDAGRBC1C03","CO2",43,2024,0
"REGION1","LNDAGRBC1C03","CO2",43,2025,0
"REGION1","LNDAGRBC1C03","CO2",43,2026,0
"REGION1","LNDAGRBC1C03","CO2",43,2027,0
"REGION1","LNDAGRBC1C03","CO2",43,2028,0
"REGION1","LNDAGRBC1C03","CO2",43,2029,0
"REGION1","LNDAGRBC1C03","CO2",43,2030,0
"REGION1","LNDAGRBC1C03","CO2",43,2031,0
"REGION1","LNDAGRBC1C03","CO2",43,2032,0
"REGION1","LNDAGRBC1C03","CO2",43,2033,0
"REGION1","LNDAGRBC1C03","CO2",43,2034,0
"REGION1","LNDAGRBC1C03","CO2",43,2035,0
"REGION1","LNDAGRBC1C03","CO2",43,2036,0
"REGION1","LNDAGRBC1C03","CO2",43,2037,0
"REGION1","LNDAGRBC1C03","CO2",43,2038,0
"REGION1","LNDAGRBC1C03","CO2",43,2039,0
"REGION1","LNDAGRBC1C03","CO2",43,2040,0
"REGION1","LNDAGRBC1C03","CO2",43,2041,0
"REGION1","LNDAGRBC1C03","CO2",43,2042,0
"REGION1","LNDAGRBC1C03","CO2",43,2043,0
"REGION1","LNDAGRBC1C03","CO2",43,2044,0
"REGION1","LNDAGRBC1C03","CO2",43,2045,0
"REGION1","LNDAGRBC1C03","CO2",43,2046,0
"REGION1","LNDAGRBC1C03","CO2",43,2047,0
"REGION1","LNDAGRBC1C03","CO2",43,2048,0
"REGION1","LNDAGRBC1C03","CO2",43,2049,0
"REGION1","LNDAGRBC1C03","CO2",43,2050,0
"REGION1","LNDAGRBC1C03","CO2",15,2020,0
"REGION1","LNDAGRBC1C03","CO2",15,2021,0
"REGION1","LNDAGRBC1C03","CO2",15,2022,0
"REGION1","LNDAGRBC1C03","CO2",15,2023,0
"REGION1","LNDAGRBC1C03","CO2",15,2024,0
"REGION1","LNDAGRBC1C03","CO2",15,2025,0
"REGION1","LNDAGRBC1C03","CO2",15,2026,0
"REGION1","LNDAGRBC1C03","CO2",15,2027,0
"REGION1","LNDAGRBC1C03","CO2",15,2028,0
"REGION1","LNDAGRBC1C03","CO2",15,2029,0
"REGION1","LNDAGRBC1C03","CO2",15,2030,0
"REGION1","LNDAGRBC1C03","CO2",15,2031,0
"REGION1","LNDAGRBC1C03","CO2",15,2032,0
"REGION1","LNDAGRBC1C03","CO2",15,2033,0
"REGION1","LNDAGRBC1C03","CO2",15,2034,0
"REGION1","LNDAGRBC1C03","CO2",15,2035,0
"REGION1","LNDAGRBC1C03","CO2",15,2036,0
"REGION1","LNDAGRBC1C03","CO2",15,2037,0
"REGION1","LNDAGRBC1C03","CO2",15,2038,0
"REGION1","LNDAGRBC1C03","CO2",15,2039,0
"REGION1","LNDAGRBC1C03","CO2",15,2040,0
"REGION1","LNDAGRBC1C03","CO2",15,2041,0
"REGION1","LNDAGRBC1C03","CO2",15,2042,0
"REGION1","LNDAGRBC1C03","CO2",15,2043,0
"REGION1","LNDAGRBC1C03","CO2",15,2044,0
"REGION1","LNDAGRBC1C03","CO2",15,2045,0
"REGION1","LNDAGRBC1C03","CO2",15,2046,0
"REGION1","LNDAGRBC1C03","CO2",15,2047,0
"REGION1","LNDAGRBC1C03","CO2",15,2048,0
"REGION1","LNDAGRBC1C03","CO2",15,2049,0
"REGION1","LNDAGRBC1C03","CO2",15,2050,0
"REGION1","LNDAGRBC1C03","CO2",26,2020,0
"REGION1","LNDAGRBC1C03","CO2",26,2021,0
"REGION1","LNDAGRBC1C03","CO2",26,2022,0
"REGION1","LNDAGRBC1C03","CO2",26,2023,0
"REGION1","LNDAGRBC1C03","CO2",26,2024,0
"REGION1","LNDAGRBC1C03","CO2",26,2025,0
"REGION1","LNDAGRBC1C03","CO2",26,2026,0
"REGION1","LNDAGRBC1C03","CO2",26,2027,0
"REGION1","LNDAGRBC1C03","CO2",26,2028,0
"REGION1","LNDAGRBC1C03","CO2",26,2029,0
"REGION1","LNDAGRBC1C03","CO2",26,2030,0
"REGION1","LNDAGRBC1C03","CO2",26,2031,0
"REGION1","LNDAGRBC1C03","CO2",26,2032,0
"REGION1","LNDAGRBC1C03","CO2",26,2033,0
"REGION1","LNDAGRBC1C03","CO2",26,2034,0
"REGION1","LNDAGRBC1C03","CO2",26,2035,0
"REGION1","LNDAGRBC1C03","CO2",26,2036,0
"REGION1","LNDAGRBC1C03","CO2",26,2037,0
"REGION1","LNDAGRBC1C03","CO2",26,2038,0
"REGION1","LNDAGRBC1C03","CO2",26,2039,0
"REGION1","LNDAGRBC1C03","CO2",26,2040,0
"REGION1","LNDAGRBC1C03","CO2",26,2041,0
"REGION1","LNDAGRBC1C03","CO2",26,2042,0
"REGION1","LNDAGRBC1C03","CO2",26,2043,0
"REGION1","LNDAGRBC1C03","CO2",26,2044,0
"REGION1","LNDAGRBC1C03","CO2",26,2045,0
"REGION1","LNDAGRBC1C03","CO2",26,2046,0
"REGION1","LNDAGRBC1C03","CO2",26,2047,0
"REGION1","LNDAGRBC1C03","CO2",26,2048,0
"REGION1","LNDAGRBC1C03","CO2",26,2049,0
"REGION1","LNDAGRBC1C03","CO2",26,2050,0
"REGION1","LNDAGRBC1C03","CO2",53,2020,0
"REGION1","LNDAGRBC1C03","CO2",53,2021,0
"REGION1","LNDAGRBC1C03","CO2",53,2022,0
"REGION1","LNDAGRBC1C03","CO2",53,2023,0
"REGION1","LNDAGRBC1C03","CO2",53,2024,0
"REGION1","LNDAGRBC1C03","CO2",53,2025,0
"REGION1","LNDAGRBC1C03","CO2",53,2026,0
"REGION1","LNDAGRBC1C03","CO2",53,2027,0
"REGION1","LNDAGRBC1C03","CO2",53,2028,0
"REGION1","LNDAGRBC1C03","CO2",53,2029,0
"REGION1","LNDAGRBC1C03","CO2",53,2030,0
"REGION1","LNDAGRBC1C03","CO2",53,2031,0
"REGION1","LNDAGRBC1C03","CO2",53,2032,0
"REGION1","LNDAGRBC1C03","CO2",53,2033,0
"REGION1","LNDAGRBC1C03","CO2",53,2034,0
"REGION1","LNDAGRBC1C03","CO2",53,2035,0
"REGION1","LNDAGRBC1C03","CO2",53,2036,0
"REGION1","LNDAGRBC1C03","CO2",53,2037,0
"REGION1","LNDAGRBC1C03","CO2",53,2038,0
"REGION1","LNDAGRBC1C03","CO2",53,2039,0
"REGION1","LNDAGRBC1C03","CO2",53,2040,0
"REGION1","LNDAGRBC1C03","CO2",53,2041,0
"REGION1","LNDAGRBC1C03","CO2",53,2042,0
"REGION1","LNDAGRBC1C03","CO2",53,2043,0
"REGION1","LNDAGRBC1C03","CO2",53,2044,0
