r,t,y,AnnualVariableOperatingCost
REGION1,PWRHYDB11,2045,0.0126
REGION1,PWRHYDB11,2046,0.0126
REGION1,PWRHYDB11,2047,0.0126
REGION1,PWRHYDB11,2048,0.0126
REGION1,PWRHYDB11,2049,0.0126
REGION1,PWRHYDB11,2050,0.0126
REGION1,PWRHYDB12,2020,0.0127
REGION1,PWRHYDB12,2021,0.0127
REGION1,PWRHYDB12,2022,0.0127
REGION1,PWRHYDB12,2023,0.0127
REGION1,PWRHYDB12,2024,0.0127
REGION1,PWRHYDB12,2025,0.0127
REGION1,PWRHYDB12,2026,0.0127
REGION1,PWRHYDB12,2027,0.0127
REGION1,PWRHYDB12,2028,0.0127
REGION1,PWRHYDB12,2029,0.0127
REGION1,PWRHYDB12,2030,0.0127
REGION1,PWRHYDB12,2031,0.0127
REGION1,PWRHYDB12,2032,0.0127
REGION1,PWRHYDB12,2033,0.0127
REGION1,PWRHYDB12,2034,0.0127
REGION1,PWRHYDB12,2035,0.0127
REGION1,PWRHYDB12,2036,0.0127
REGION1,PWRHYDB12,2037,0.0127
REGION1,PWRHYDB12,2038,0.0127
REGION1,PWRHYDB12,2039,0.0127
REGION1,PWRHYDB12,2040,0.0127
REGION1,PWRHYDB12,2041,0.0127
REGION1,PWRHYDB12,2042,0.0127
REGION1,PWRHYDB12,2043,0.0127
REGION1,PWRHYDB12,2044,0.0127
REGION1,PWRHYDB12,2045,0.0127
REGION1,PWRHYDB12,2046,0.0127
REGION1,PWRHYDB12,2047,0.0127
REGION1,PWRHYDB12,2048,0.0127
REGION1,PWRHYDB12,2049,0.0127
REGION1,PWRHYDB12,2050,0.0127
REGION1,PWRHYDB13,2025,0.0103
REGION1,PWRHYDB13,2026,0.0103
REGION1,PWRHYDB13,2027,0.0103
REGION1,PWRHYDB13,2028,0.0103
REGION1,PWRHYDB13,2029,0.0103
REGION1,PWRHYDB13,2030,0.0103
REGION1,PWRHYDB13,2031,0.0103
REGION1,PWRHYDB13,2032,0.0103
REGION1,PWRHYDB13,2033,0.0103
REGION1,PWRHYDB13,2034,0.0103
REGION1,PWRHYDB13,2035,0.0103
REGION1,PWRHYDB13,2036,0.0103
REGION1,PWRHYDB13,2037,0.0103
REGION1,PWRHYDB13,2038,0.0103
REGION1,PWRHYDB13,2039,0.0103
REGION1,PWRHYDB13,2040,0.0103
REGION1,PWRHYDB13,2041,0.0103
REGION1,PWRHYDB13,2042,0.0103
REGION1,PWRHYDB13,2043,0.0103
REGION1,PWRHYDB13,2044,0.0103
REGION1,PWRHYDB13,2045,0.0103
REGION1,PWRHYDB13,2046,0.0103
REGION1,PWRHYDB13,2047,0.0103
REGION1,PWRHYDB13,2048,0.0103
REGION1,PWRHYDB13,2049,0.0103
REGION1,PWRHYDB13,2050,0.0103
REGION1,PWRSOLB01,2020,0.0
REGION1,PWRSOLB01,2021,0.0
REGION1,PWRSOLB01,2022,0.0
REGION1,PWRSOLB01,2023,0.0
REGION1,PWRSOLB01,2024,0.0
REGION1,PWRSOLB01,2025,0.0
REGION1,PWRSOLB01,2026,0.0
REGION1,PWRSOLB01,2027,0.0
REGION1,PWRSOLB01,2028,0.0
REGION1,PWRSOLB01,2029,0.0
REGION1,PWRSOLB01,2030,0.0
REGION1,PWRSOLB01,2031,0.0
REGION1,PWRSOLB01,2032,0.0
REGION1,PWRSOLB01,2033,0.0
REGION1,PWRSOLB01,2034,0.0
REGION1,PWRSOLB01,2035,0.0
REGION1,PWRSOLB01,2036,0.0
REGION1,PWRSOLB01,2037,0.0
REGION1,PWRSOLB01,2038,0.0
REGION1,PWRSOLB01,2039,0.0
REGION1,PWRSOLB01,2040,0.0
REGION1,PWRTRNB01,2020,0.2338
REGION1,PWRTRNB01,2021,0.2374
REGION1,PWRTRNB01,2022,0.2409
REGION1,PWRTRNB01,2023,0.2447
REGION1,PWRTRNB01,2024,0.2494
REGION1,PWRTRNB01,2025,0.2546
REGION1,PWRTRNB01,2026,0.2612
REGION1,PWRTRNB01,2027,0.2643
REGION1,PWRTRNB01,2028,0.2664
REGION1,PWRTRNB01,2029,0.2685
REGION1,PWRTRNB01,2030,0.2724
REGION1,PWRTRNB01,2031,0.2767
REGION1,PWRTRNB01,2032,0.2809
REGION1,PWRTRNB01,2033,0.2835
REGION1,PWRTRNB01,2034,0.285
REGION1,PWRTRNB01,2035,0.2867
REGION1,PWRTRNB01,2036,0.2886
REGION1,PWRTRNB01,2037,0.2907
REGION1,PWRTRNB01,2038,0.2933
REGION1,PWRTRNB01,2039,0.296
REGION1,PWRTRNB01,2040,0.2986
REGION1,PWRTRNB01,2041,0.3009
REGION1,PWRTRNB01,2042,0.3033
REGION1,PWRTRNB01,2043,0.3057
REGION1,PWRTRNB01,2044,0.3081
REGION1,PWRTRNB01,2045,0.3105
REGION1,PWRTRNB01,2046,0.3129
REGION1,PWRTRNB01,2047,0.3153
REGION1,PWRTRNB01,2048,0.3177
REGION1,PWRTRNB01,2049,0.3201
REGION1,PWRTRNB01,2050,0.3225
REGION1,PWRWNDB01,2020,0.0013
REGION1,PWRWNDB01,2021,0.0013
REGION1,PWRWNDB01,2022,0.0013
REGION1,PWRWNDB01,2023,0.0013
REGION1,PWRWNDB01,2024,0.0013
REGION1,PWRWNDB01,2025,0.0013
REGION1,PWRWNDB01,2026,0.0013
REGION1,PWRWNDB01,2027,0.0013
REGION1,PWRWNDB01,2028,0.0013
REGION1,PWRWNDB01,2029,0.0013
REGION1,PWRWNDB01,2030,0.0013
REGION1,PWRWNDB01,2031,0.0013
REGION1,PWRWNDB01,2032,0.0013
REGION1,PWRWNDB01,2033,0.0013
REGION1,PWRWNDB01,2034,0.0013
REGION1,PWRWNDB01,2035,0.0013
REGION1,PWRWNDB01,2036,0.0013
REGION1,PWRWNDB02,2020,0.0007
REGION1,PWRWNDB02,2021,0.0007
REGION1,PWRWNDB02,2022,0.0007
REGION1,PWRWNDB02,2023,0.0007
REGION1,PWRWNDB02,2024,0.0007
REGION1,PWRWNDB02,2025,0.0007
REGION1,PWRWNDB02,2026,0.0007
REGION1,PWRWNDB02,2027,0.0007
REGION1,PWRWNDB02,2028,0.0007
REGION1,PWRWNDB02,2029,0.0007
REGION1,PWRWNDB02,2030,0.0007
REGION1,PWRWNDB02,2031,0.0007
REGION1,PWRWNDB02,2032,0.0007
REGION1,PWRWNDB02,2033,0.0007
REGION1,PWRWNDB02,2034,0.0007
REGION1,PWRWNDB03,2020,0.0017
REGION1,PWRWNDB03,2021,0.0017
REGION1,PWRWNDB03,2022,0.0017
REGION1,PWRWNDB03,2023,0.0017
REGION1,PWRWNDB03,2024,0.0017
REGION1,PWRWNDB03,2025,0.0017
REGION1,PWRWNDB03,2026,0.0017
REGION1,PWRWNDB03,2027,0.0017
REGION1,PWRWNDB03,2028,0.0017
REGION1,PWRWNDB03,2029,0.0017
REGION1,PWRWNDB03,2030,0.0017
REGION1,PWRWNDB03,2031,0.0017
REGION1,PWRWNDB03,2032,0.0017
REGION1,PWRWNDB03,2033,0.0017
REGION1,PWRWNDB03,2034,0.0017
REGION1,PWRWNDB03,2035,0.0017
REGION1,PWRWNDB03,2036,0.0017
REGION1,PWRWNDB03,2037,0.0017
REGION1,PWRWNDB04,2020,0.0019
REGION1,PWRWNDB04,2021,0.0019
REGION1,PWRWNDB04,2022,0.0019
REGION1,PWRWNDB04,2023,0.0019
REGION1,PWRWNDB04,2024,0.0019
REGION1,PWRWNDB04,2025,0.0019
REGION1,PWRWNDB04,2026,0.0019
REGION1,PWRWNDB04,2027,0.0019
REGION1,PWRWNDB04,2028,0.0019
REGION1,PWRWNDB04,2029,0.0019
REGION1,PWRWNDB04,2030,0.0019
REGION1,PWRWNDB04,2031,0.0019
REGION1,PWRWNDB04,2032,0.0019
REGION1,PWRWNDB04,2033,0.0019
REGION1,PWRWNDB04,2034,0.0019
REGION1,PWRWNDB04,2035,0.0019
REGION1,PWRWNDB04,2036,0.0019
REGION1,PWRWNDB04,2037,0.0019
REGION1,PWRWNDB04,2038,0.0019
REGION1,PWRWNDB04,2039,0.0019
REGION1,PWRWNDB04,2040,0.0019
REGION1,PWRWNDB04,2041,0.0019
REGION1,PWRWNDB04,2042,0.0019
REGION1,PWRWNDB05,2020,0.0003
REGION1,PWRWNDB05,2021,0.0003
REGION1,PWRWNDB05,2022,0.0003
REGION1,PWRWNDB05,2023,0.0003
REGION1,PWRWNDB05,2024,0.0003
REGION1,PWRWNDB05,2025,0.0003
REGION1,PWRWNDB05,2026,0.0003
REGION1,PWRWNDB05,2027,0.0003
REGION1,PWRWNDB05,2028,0.0003
REGION1,PWRWNDB05,2029,0.0003
REGION1,PWRWNDB05,2030,0.0003
REGION1,PWRWNDB05,2031,0.0003
REGION1,PWRWNDB05,2032,0.0003
REGION1,PWRWNDB05,2033,0.0003
REGION1,PWRWNDB05,2034,0.0003
REGION1,PWRWNDB05,2035,0.0003
REGION1,PWRWNDB05,2036,0.0003
REGION1,PWRWNDB05,2037,0.0003
REGION1,PWRWNDB05,2038,0.0003
REGION1,PWRWNDB05,2039,0.0003
REGION1,PWRWNDB05,2040,0.0003
REGION1,PWRWNDB05,2041,0.0003
REGION1,PWRWNDB05,2042,0.0003
REGION1,PWRWNDB05,2043,0.0003
REGION1,PWRWNDB05,2044,0.0003
REGION1,PWRWNDB06,2020,0.0011
REGION1,PWRWNDB06,2021,0.0011
REGION1,PWRWNDB06,2022,0.0011
REGION1,PWRWNDB06,2023,0.0011
REGION1,PWRWNDB06,2024,0.0011
REGION1,PWRWNDB06,2025,0.0011
REGION1,PWRWNDB06,2026,0.0011
REGION1,PWRWNDB06,2027,0.0011
REGION1,PWRWNDB06,2028,0.0011
REGION1,PWRWNDB06,2029,0.0011
REGION1,PWRWNDB06,2030,0.0011
REGION1,PWRWNDB06,2031,0.0011
REGION1,PWRWNDB06,2032,0.0011
REGION1,PWRWNDB06,2033,0.0011
REGION1,PWRWNDB06,2034,0.0011
REGION1,PWRWNDB06,2035,0.0011
REGION1,PWRWNDB06,2036,0.0011
REGION1,PWRWNDB06,2037,0.0011
REGION1,PWRWNDB06,2038,0.0011
REGION1,PWRWNDB07,2020,0.0002
REGION1,PWRWNDB07,2021,0.0002
REGION1,PWRWNDB07,2022,0.0002
REGION1,PWRWNDB07,2023,0.0002
REGION1,PWRWNDB07,2024,0.0002
REGION1,PWRWNDB07,2025,0.0002
REGION1,PWRWNDB07,2026,0.0002
REGION1,PWRWNDB07,2027,0.0002
REGION1,PWRWNDB07,2028,0.0002
REGION1,PWRWNDB07,2029,0.0002
REGION1,PWRWNDB07,2030,0.0002
REGION1,PWRWNDB07,2031,0.0002
REGION1,PWRWNDB07,2032,0.0002
REGION1,PWRWNDB07,2033,0.0002
REGION1,PWRWNDB07,2034,0.0002
REGION1,PWRWNDB07,2035,0.0002
REGION1,PWRWNDB07,2036,0.0002
REGION1,PWRWNDB07,2037,0.0002
REGION1,PWRWNDB07,2038,0.0002
REGION1,PWRWNDB07,2039,0.0002
REGION1,PWRWNDB07,2040,0.0002
REGION1,PWRWNDB07,2041,0.0002
REGION1,PWRWNDB07,2042,0.0002
REGION1,PWRWNDB08,2020,0.0003
REGION1,PWRWNDB08,2021,0.0003
REGION1,PWRWNDB08,2022,0.0003
REGION1,PWRWNDB08,2023,0.0003
REGION1,PWRWNDB08,2024,0.0003
REGION1,PWRWNDB08,2025,0.0003
REGION1,PWRWNDB08,2026,0.0003
REGION1,PWRWNDB08,2027,0.0003
REGION1,PWRWNDB08,2028,0.0003
REGION1,PWRWNDB08,2029,0.0003
REGION1,PWRWNDB08,2030,0.0003
REGION1,PWRWNDB08,2031,0.0003
REGION1,PWRWNDB08,2032,0.0003
REGION1,PWRWNDB08,2033,0.0003
REGION1,PWRWNDB08,2034,0.0003
REGION1,PWRWNDB08,2035,0.0003
REGION1,PWRWNDB08,2036,0.0003
REGION1,PWRWNDB08,2037,0.0003
REGION1,PWRWNDB08,2038,0.0003
REGION1,PWRWNDB08,2039,0.0003
REGION1,PWRWNDB08,2040,0.0003
REGION1,PWRWNDB08,2041,0.0003
REGION1,PWRWNDB08,2042,0.0003
REGION1,PWRWNDB09,2020,0.0386
REGION1,PWRWNDB09,2021,0.0426
REGION1,PWRWNDB09,2022,0.0465
REGION1,PWRWNDB09,2023,0.0507
REGION1,PWRWNDB09,2024,0.0559
REGION1,PWRWNDB09,2025,0.0559
REGION1,PWRWNDB09,2026,0.0587
REGION1,PWRWNDB09,2027,0.0621
REGION1,PWRWNDB09,2028,0.0774
REGION1,PWRWNDB09,2029,0.0797
REGION1,PWRWNDB09,2030,0.084
REGION1,PWRWNDB09,2031,0.0888
REGION1,PWRWNDB09,2032,0.0935
REGION1,PWRWNDB09,2033,0.0964
REGION1,PWRWNDB09,2034,0.0981
REGION1,PWRWNDB09,2035,0.1006
REGION1,PWRWNDB09,2036,0.1027
REGION1,PWRWNDB09,2037,0.1063
REGION1,PWRWNDB09,2038,0.1109
REGION1,PWRWNDB09,2039,0.115
REGION1,PWRWNDB09,2040,0.118
REGION1,PWRWNDB09,2041,0.1206
REGION1,PWRWNDB09,2042,0.1232
REGION1,PWRWNDB09,2043,0.1283
REGION1,PWRWNDB09,2044,0.131
REGION1,PWRWNDB09,2045,0.1339
REGION1,PWRWNDB09,2046,0.1366
REGION1,PWRWNDB09,2047,0.1392
REGION1,PWRWNDB09,2048,0.1419
REGION1,PWRWNDB09,2049,0.1445
REGION1,PWRWNDB09,2050,0.1472
REGION1,RNWBIO,2020,0.2334
REGION1,RNWBIO,2021,0.234
REGION1,RNWBIO,2022,0.2344
REGION1,RNWBIO,2023,0.235
REGION1,RNWBIO,2024,0.2359
REGION1,RNWBIO,2025,0.2227
REGION1,RNWBIO,2026,0.2354
REGION1,RNWBIO,2027,0.2354
REGION1,RNWBIO,2028,0.1984
REGION1,RNWBIO,2029,0.1979
REGION1,RNWBIO,2030,0.1971
REGION1,RNWBIO,2031,0.1961
REGION1,RNWBIO,2032,0.195
REGION1,RNWBIO,2033,0.1936
REGION1,RNWBIO,2034,0.192
REGION1,RNWBIO,2035,0.1906
REGION1,RNWBIO,2036,0.1891
REGION1,RNWBIO,2037,0.1876
REGION1,RNWBIO,2038,0.1861
REGION1,RNWBIO,2039,0.1846
REGION1,RNWBIO,2040,0.1832
REGION1,RNWBIO,2041,0.1825
REGION1,RNWBIO,2042,0.1813
REGION1,RNWBIO,2043,0.1801
REGION1,RNWBIO,2044,0.1789
REGION1,RNWBIO,2045,0.1777
REGION1,RNWBIO,2046,0.1765
REGION1,RNWBIO,2047,0.1752
REGION1,RNWBIO,2048,0.174
REGION1,RNWBIO,2049,0.1728
REGION1,RNWBIO,2050,0.1716
REGION1,RNWHYD,2020,0.2409
REGION1,RNWHYD,2021,0.2409
REGION1,RNWHYD,2022,0.2409
REGION1,RNWHYD,2023,0.2409
REGION1,RNWHYD,2024,0.2409
REGION1,RNWHYD,2025,0.2538
REGION1,RNWHYD,2026,0.2538
REGION1,RNWHYD,2027,0.2538
REGION1,RNWHYD,2028,0.2538
REGION1,RNWHYD,2029,0.2538
REGION1,RNWHYD,2030,0.2538
REGION1,RNWHYD,2031,0.2538
REGION1,RNWHYD,2032,0.2538
REGION1,RNWHYD,2033,0.2538
REGION1,RNWHYD,2034,0.2538
REGION1,RNWHYD,2035,0.2538
REGION1,RNWHYD,2036,0.2538
REGION1,RNWHYD,2037,0.2538
REGION1,RNWHYD,2038,0.2538
REGION1,RNWHYD,2039,0.2538
REGION1,RNWHYD,2040,0.2538
REGION1,RNWHYD,2041,0.2538
REGION1,RNWHYD,2042,0.2538
REGION1,RNWHYD,2043,0.2538
REGION1,RNWHYD,2044,0.2538
REGION1,RNWHYD,2045,0.2538
REGION1,RNWHYD,2046,0.2538
REGION1,RNWHYD,2047,0.2538
REGION1,RNWHYD,2048,0.2538
REGION1,RNWHYD,2049,0.2538
REGION1,RNWHYD,2050,0.2538
REGION1,RNWSOL,2020,0.0
REGION1,RNWSOL,2021,0.0
REGION1,RNWSOL,2022,0.0
REGION1,RNWSOL,2023,0.0
REGION1,RNWSOL,2024,0.0
REGION1,RNWSOL,2025,0.0
REGION1,RNWSOL,2026,0.0
REGION1,RNWSOL,2027,0.0
REGION1,RNWSOL,2028,0.0
REGION1,RNWSOL,2029,0.0
REGION1,RNWSOL,2030,0.0
REGION1,RNWSOL,2031,0.0
REGION1,RNWSOL,2032,0.0
REGION1,RNWSOL,2033,0.0
REGION1,RNWSOL,2034,0.0
REGION1,RNWSOL,2035,0.0
REGION1,RNWSOL,2036,0.0
REGION1,RNWSOL,2037,0.0
REGION1,RNWSOL,2038,0.0
REGION1,RNWSOL,2039,0.0
REGION1,RNWSOL,2040,0.0
REGION1,RNWWND,2020,0.1537
REGION1,RNWWND,2021,0.167
REGION1,RNWWND,2022,0.1798
REGION1,RNWWND,2023,0.1938
REGION1,RNWWND,2024,0.2111
REGION1,RNWWND,2025,0.2111
REGION1,RNWWND,2026,0.2205
REGION1,RNWWND,2027,0.2318
REGION1,RNWWND,2028,0.2828
REGION1,RNWWND,2029,0.2905
REGION1,RNWWND,2030,0.3049
REGION1,RNWWND,2031,0.3208
REGION1,RNWWND,2032,0.3366
REGION1,RNWWND,2033,0.3462
REGION1,RNWWND,2034,0.3516
REGION1,RNWWND,2035,0.3579
REGION1,RNWWND,2036,0.3648
REGION1,RNWWND,2037,0.3725
REGION1,RNWWND,2038,0.3822
REGION1,RNWWND,2039,0.392
REGION1,RNWWND,2040,0.4019
REGION1,RNWWND,2041,0.4105
REGION1,RNWWND,2042,0.4194
REGION1,RNWWND,2043,0.4282
REGION1,RNWWND,2044,0.437
REGION1,RNWWND,2045,0.4459
REGION1,RNWWND,2046,0.4547
REGION1,RNWWND,2047,0.4636
REGION1,RNWWND,2048,0.4724
REGION1,RNWWND,2049,0.4813
REGION1,RNWWND,2050,0.4901
