r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C05,55,2029,1.1493
REGION1,LNDAGRBC1C05,55,2030,1.1493
REGION1,LNDAGRBC1C05,55,2031,1.1493
REGION1,LNDAGRBC1C05,55,2032,1.1493
REGION1,LNDAGRBC1C05,55,2033,1.1493
REGION1,LNDAGRBC1C05,55,2034,1.1493
REGION1,LNDAGRBC1C05,55,2035,1.1493
REGION1,LNDAGRBC1C05,55,2036,1.1493
REGION1,LNDAGRBC1C05,55,2037,1.1493
REGION1,LNDAGRBC1C05,55,2038,1.1493
REGION1,LNDAGRBC1C05,55,2039,1.1493
REGION1,LNDAGRBC1C05,55,2040,1.1493
REGION1,LNDAGRBC1C05,55,2041,1.1493
REGION1,LNDAGRBC1C05,55,2042,1.1493
REGION1,LNDAGRBC1C05,55,2043,1.1493
REGION1,LNDAGRBC1C05,55,2044,1.1493
REGION1,LNDAGRBC1C05,55,2045,1.1493
REGION1,LNDAGRBC1C05,55,2046,1.1493
REGION1,LNDAGRBC1C05,55,2047,1.1493
REGION1,LNDAGRBC1C05,55,2048,1.1493
REGION1,LNDAGRBC1C05,55,2049,1.1493
REGION1,LNDAGRBC1C05,55,2050,1.1493
REGION1,LNDAGRBC1C05,51,2020,0.4533
REGION1,LNDAGRBC1C05,51,2021,0.4533
REGION1,LNDAGRBC1C05,51,2022,0.4533
REGION1,LNDAGRBC1C05,51,2023,0.4533
REGION1,LNDAGRBC1C05,51,2024,0.4533
REGION1,LNDAGRBC1C05,51,2025,0.4533
REGION1,LNDAGRBC1C05,51,2026,0.4533
REGION1,LNDAGRBC1C05,51,2027,0.4533
REGION1,LNDAGRBC1C05,51,2028,0.4533
REGION1,LNDAGRBC1C05,51,2029,0.4533
REGION1,LNDAGRBC1C05,51,2030,0.4533
REGION1,LNDAGRBC1C05,51,2031,0.4533
REGION1,LNDAGRBC1C05,51,2032,0.4533
REGION1,LNDAGRBC1C05,51,2033,0.4533
REGION1,LNDAGRBC1C05,51,2034,0.4533
REGION1,LNDAGRBC1C05,51,2035,0.4533
REGION1,LNDAGRBC1C05,51,2036,0.4533
REGION1,LNDAGRBC1C05,51,2037,0.4533
REGION1,LNDAGRBC1C05,51,2038,0.4533
REGION1,LNDAGRBC1C05,51,2039,0.4533
REGION1,LNDAGRBC1C05,51,2040,0.4533
REGION1,LNDAGRBC1C05,51,2041,0.4533
REGION1,LNDAGRBC1C05,51,2042,0.4533
REGION1,LNDAGRBC1C05,51,2043,0.4533
REGION1,LNDAGRBC1C05,51,2044,0.4533
REGION1,LNDAGRBC1C05,51,2045,0.4533
REGION1,LNDAGRBC1C05,51,2046,0.4533
REGION1,LNDAGRBC1C05,51,2047,0.4533
REGION1,LNDAGRBC1C05,51,2048,0.4533
REGION1,LNDAGRBC1C05,51,2049,0.4533
REGION1,LNDAGRBC1C05,51,2050,0.4533
REGION1,LNDAGRBC1C05,53,2020,15.4852
REGION1,LNDAGRBC1C05,53,2021,15.4852
REGION1,LNDAGRBC1C05,53,2022,15.4852
REGION1,LNDAGRBC1C05,53,2023,15.4852
REGION1,LNDAGRBC1C05,53,2024,15.4852
REGION1,LNDAGRBC1C05,53,2025,15.4852
REGION1,LNDAGRBC1C05,53,2026,15.4852
REGION1,LNDAGRBC1C05,53,2027,15.4852
REGION1,LNDAGRBC1C05,53,2028,15.4852
REGION1,LNDAGRBC1C05,53,2029,15.4852
REGION1,LNDAGRBC1C05,53,2030,15.4852
REGION1,LNDAGRBC1C05,53,2031,15.4852
REGION1,LNDAGRBC1C05,53,2032,15.4852
REGION1,LNDAGRBC1C05,53,2033,15.4852
REGION1,LNDAGRBC1C05,53,2034,15.4852
REGION1,LNDAGRBC1C05,53,2035,15.4852
REGION1,LNDAGRBC1C05,53,2036,15.4852
REGION1,LNDAGRBC1C05,53,2037,15.4852
REGION1,LNDAGRBC1C05,53,2038,15.4852
REGION1,LNDAGRBC1C05,53,2039,15.4852
REGION1,LNDAGRBC1C05,53,2040,15.4852
REGION1,LNDAGRBC1C05,53,2041,15.4852
REGION1,LNDAGRBC1C05,53,2042,15.4852
REGION1,LNDAGRBC1C05,53,2043,15.4852
REGION1,LNDAGRBC1C05,53,2044,15.4852
REGION1,LNDAGRBC1C05,53,2045,15.4852
REGION1,LNDAGRBC1C05,53,2046,15.4852
REGION1,LNDAGRBC1C05,53,2047,15.4852
REGION1,LNDAGRBC1C05,53,2048,15.4852
REGION1,LNDAGRBC1C05,53,2049,15.4852
REGION1,LNDAGRBC1C05,53,2050,15.4852
REGION1,LNDAGRBC1C05,52,2020,518.4292
REGION1,LNDAGRBC1C05,52,2021,513.1846
REGION1,LNDAGRBC1C05,52,2022,513.1974
REGION1,LNDAGRBC1C05,52,2023,512.1493
REGION1,LNDAGRBC1C05,52,2024,511.4708
REGION1,LNDAGRBC1C05,52,2025,511.2029
REGION1,LNDAGRBC1C05,52,2026,510.9549
REGION1,LNDAGRBC1C05,52,2027,522.9852
REGION1,LNDAGRBC1C05,52,2028,522.63
REGION1,LNDAGRBC1C05,52,2029,522.399
REGION1,LNDAGRBC1C05,52,2030,522.2257
REGION1,LNDAGRBC1C05,52,2031,521.8804
REGION1,LNDAGRBC1C05,52,2032,521.9098
REGION1,LNDAGRBC1C05,52,2033,521.6938
REGION1,LNDAGRBC1C05,52,2034,521.5704
REGION1,LNDAGRBC1C05,52,2035,534.1818
REGION1,LNDAGRBC1C05,52,2036,534.9714
REGION1,LNDAGRBC1C05,52,2037,535.0709
REGION1,LNDAGRBC1C05,52,2038,535.2541
REGION1,LNDAGRBC1C05,52,2039,535.519
REGION1,LNDAGRBC1C05,52,2040,535.3416
REGION1,LNDAGRBC1C05,52,2041,535.0737
REGION1,LNDAGRBC1C05,52,2042,534.8053
REGION1,LNDAGRBC1C05,52,2043,534.5694
REGION1,LNDAGRBC1C05,52,2044,534.3338
REGION1,LNDAGRBC1C05,52,2045,534.0927
REGION1,LNDAGRBC1C05,52,2046,533.8279
REGION1,LNDAGRBC1C05,52,2047,533.5601
REGION1,LNDAGRBC1C05,52,2048,533.2889
REGION1,LNDAGRBC1C05,52,2049,533.0242
REGION1,LNDAGRBC1C05,52,2050,532.7533
REGION1,LNDAGRBC1C05,54,2020,8.3998
REGION1,LNDAGRBC1C05,54,2021,8.4033
REGION1,LNDAGRBC1C05,54,2022,8.4067
REGION1,LNDAGRBC1C05,54,2023,8.4103
REGION1,LNDAGRBC1C05,54,2024,8.4202
REGION1,LNDAGRBC1C05,54,2025,8.6461
REGION1,LNDAGRBC1C05,54,2026,8.6534
REGION1,LNDAGRBC1C05,54,2027,8.6585
REGION1,LNDAGRBC1C05,54,2028,8.6635
REGION1,LNDAGRBC1C05,54,2029,8.6685
REGION1,LNDAGRBC1C05,54,2030,8.6745
REGION1,LNDAGRBC1C05,54,2031,8.6808
REGION1,LNDAGRBC1C05,54,2032,8.687
REGION1,LNDAGRBC1C05,54,2033,8.6922
REGION1,LNDAGRBC1C05,54,2034,8.6969
REGION1,LNDAGRBC1C05,54,2035,8.7019
REGION1,LNDAGRBC1C05,54,2036,8.7068
REGION1,LNDAGRBC1C05,54,2037,8.7121
REGION1,LNDAGRBC1C05,54,2038,8.7241
REGION1,LNDAGRBC1C05,54,2039,8.7393
REGION1,LNDAGRBC1C05,54,2040,8.7418
REGION1,LNDAGRBC1C05,54,2041,8.7445
REGION1,LNDAGRBC1C05,54,2042,8.7472
REGION1,LNDAGRBC1C05,54,2043,8.7488
REGION1,LNDAGRBC1C05,54,2044,8.7515
REGION1,LNDAGRBC1C05,54,2045,8.7543
REGION1,LNDAGRBC1C05,54,2046,8.7851
REGION1,LNDAGRBC1C05,54,2047,8.8162
REGION1,LNDAGRBC1C05,54,2048,8.8473
REGION1,LNDAGRBC1C05,54,2049,8.8782
REGION1,LNDAGRBC1C05,54,2050,8.9093
REGION1,LNDAGRBC1C06,51,2020,0.3564
REGION1,LNDAGRBC1C06,51,2021,0.3564
REGION1,LNDAGRBC1C06,51,2022,0.3564
REGION1,LNDAGRBC1C06,51,2023,0.3564
REGION1,LNDAGRBC1C06,51,2024,0.3564
REGION1,LNDAGRBC1C06,51,2025,0.3564
REGION1,LNDAGRBC1C06,51,2026,0.3564
REGION1,LNDAGRBC1C06,51,2027,0.3564
REGION1,LNDAGRBC1C06,51,2028,0.3564
REGION1,LNDAGRBC1C06,51,2029,0.3564
REGION1,LNDAGRBC1C06,51,2030,0.3564
REGION1,LNDAGRBC1C06,51,2031,0.3564
REGION1,LNDAGRBC1C06,51,2032,0.3564
REGION1,LNDAGRBC1C06,51,2033,0.3564
REGION1,LNDAGRBC1C06,51,2034,0.3564
REGION1,LNDAGRBC1C06,51,2035,0.3564
REGION1,LNDAGRBC1C06,51,2036,0.3564
REGION1,LNDAGRBC1C06,51,2037,0.3564
REGION1,LNDAGRBC1C06,51,2038,0.3564
REGION1,LNDAGRBC1C06,51,2039,0.3564
REGION1,LNDAGRBC1C06,51,2040,0.3564
REGION1,LNDAGRBC1C06,51,2041,0.3564
REGION1,LNDAGRBC1C06,51,2042,0.3564
REGION1,LNDAGRBC1C06,51,2043,0.3564
REGION1,LNDAGRBC1C06,51,2044,0.3564
REGION1,LNDAGRBC1C06,51,2045,0.3564
REGION1,LNDAGRBC1C06,51,2046,0.3564
REGION1,LNDAGRBC1C06,51,2047,0.3564
REGION1,LNDAGRBC1C06,51,2048,0.3564
REGION1,LNDAGRBC1C06,51,2049,0.3564
REGION1,LNDAGRBC1C06,51,2050,0.3564
REGION1,LNDAGRBC1C06,53,2020,1.157
REGION1,LNDAGRBC1C06,53,2021,1.157
REGION1,LNDAGRBC1C06,53,2022,1.157
REGION1,LNDAGRBC1C06,53,2023,1.157
REGION1,LNDAGRBC1C06,53,2024,1.157
REGION1,LNDAGRBC1C06,53,2025,1.157
REGION1,LNDAGRBC1C06,53,2026,1.157
REGION1,LNDAGRBC1C06,53,2027,1.157
REGION1,LNDAGRBC1C06,53,2028,1.157
REGION1,LNDAGRBC1C06,53,2029,1.157
REGION1,LNDAGRBC1C06,53,2030,1.157
REGION1,LNDAGRBC1C06,53,2031,1.157
REGION1,LNDAGRBC1C06,53,2032,1.157
REGION1,LNDAGRBC1C06,53,2033,1.157
REGION1,LNDAGRBC1C06,53,2034,1.157
REGION1,LNDAGRBC1C06,53,2035,1.157
REGION1,LNDAGRBC1C06,53,2036,1.157
REGION1,LNDAGRBC1C06,53,2037,1.157
REGION1,LNDAGRBC1C06,53,2038,1.157
REGION1,LNDAGRBC1C06,53,2039,1.157
REGION1,LNDAGRBC1C06,53,2040,1.157
REGION1,LNDAGRBC1C06,53,2041,1.157
REGION1,LNDAGRBC1C06,53,2042,1.157
REGION1,LNDAGRBC1C06,53,2043,1.157
REGION1,LNDAGRBC1C06,53,2044,1.157
REGION1,LNDAGRBC1C06,53,2045,1.157
REGION1,LNDAGRBC1C06,53,2046,1.157
REGION1,LNDAGRBC1C06,53,2047,1.157
REGION1,LNDAGRBC1C06,53,2048,1.157
REGION1,LNDAGRBC1C06,53,2049,1.157
REGION1,LNDAGRBC1C06,53,2050,1.157
REGION1,LNDAGRBC1C06,54,2020,0.0448
REGION1,LNDAGRBC1C06,54,2021,0.0453
REGION1,LNDAGRBC1C06,54,2022,0.0458
REGION1,LNDAGRBC1C06,54,2023,0.0463
REGION1,LNDAGRBC1C06,54,2024,0.0468
REGION1,LNDAGRBC1C06,54,2025,0.0474
REGION1,LNDAGRBC1C06,54,2026,0.0479
REGION1,LNDAGRBC1C06,54,2027,0.0484
REGION1,LNDAGRBC1C06,54,2028,0.0489
REGION1,LNDAGRBC1C06,54,2029,0.0495
REGION1,LNDAGRBC1C06,54,2030,0.05
REGION1,LNDAGRBC1C06,54,2031,0.0506
REGION1,LNDAGRBC1C06,54,2032,0.0511
REGION1,LNDAGRBC1C06,54,2033,0.0517
REGION1,LNDAGRBC1C06,54,2034,0.0523
REGION1,LNDAGRBC1C06,54,2035,0.0528
REGION1,LNDAGRBC1C06,54,2036,0.0534
REGION1,LNDAGRBC1C06,54,2037,0.054
REGION1,LNDAGRBC1C06,54,2038,0.0546
REGION1,LNDAGRBC1C06,54,2039,0.0552
REGION1,LNDAGRBC1C06,54,2040,0.0558
REGION1,LNDAGRBC1C06,54,2041,0.0564
REGION1,LNDAGRBC1C06,54,2042,0.057
REGION1,LNDAGRBC1C06,54,2043,0.0577
REGION1,LNDAGRBC1C06,54,2044,0.0583
REGION1,LNDAGRBC1C06,54,2045,0.0589
REGION1,LNDAGRBC1C06,54,2046,0.0596
REGION1,LNDAGRBC1C06,54,2047,0.0602
REGION1,LNDAGRBC1C06,54,2048,0.0609
REGION1,LNDAGRBC1C06,54,2049,0.0616
REGION1,LNDAGRBC1C06,54,2050,0.0623
REGION1,LNDAGRBC1C06,55,2020,1.8607
REGION1,LNDAGRBC1C06,55,2021,1.8607
REGION1,LNDAGRBC1C06,55,2022,1.8607
REGION1,LNDAGRBC1C06,55,2023,1.8607
REGION1,LNDAGRBC1C06,55,2024,1.8607
REGION1,LNDAGRBC1C06,55,2025,1.8607
REGION1,LNDAGRBC1C06,55,2026,1.8607
REGION1,LNDAGRBC1C06,55,2027,1.8607
REGION1,LNDAGRBC1C06,55,2028,1.8607
REGION1,LNDAGRBC1C06,55,2029,1.8607
REGION1,LNDAGRBC1C06,55,2030,1.8607
REGION1,LNDAGRBC1C06,55,2031,1.8607
REGION1,LNDAGRBC1C06,55,2032,1.8607
REGION1,LNDAGRBC1C06,55,2033,1.8607
REGION1,LNDAGRBC1C06,55,2034,1.8607
REGION1,LNDAGRBC1C06,55,2035,1.8607
REGION1,LNDAGRBC1C06,55,2036,1.8607
REGION1,LNDAGRBC1C06,55,2037,1.8607
REGION1,LNDAGRBC1C06,55,2038,1.8607
REGION1,LNDAGRBC1C06,55,2039,1.8607
REGION1,LNDAGRBC1C06,55,2040,1.8607
REGION1,LNDAGRBC1C06,55,2041,1.8607
REGION1,LNDAGRBC1C06,55,2042,1.8607
REGION1,LNDAGRBC1C06,55,2043,1.8607
REGION1,LNDAGRBC1C06,55,2044,1.8607
REGION1,LNDAGRBC1C06,55,2045,1.8607
REGION1,LNDAGRBC1C06,55,2046,1.8607
REGION1,LNDAGRBC1C06,55,2047,1.8607
REGION1,LNDAGRBC1C06,55,2048,1.8607
REGION1,LNDAGRBC1C06,55,2049,1.8607
REGION1,LNDAGRBC1C06,55,2050,1.8607
REGION1,LNDAGRBC1C07,54,2020,0.1897
REGION1,LNDAGRBC1C07,54,2021,0.1918
REGION1,LNDAGRBC1C07,54,2022,0.1939
REGION1,LNDAGRBC1C07,54,2023,0.1961
REGION1,LNDAGRBC1C07,54,2024,0.1982
REGION1,LNDAGRBC1C07,54,2025,0.2004
REGION1,LNDAGRBC1C07,54,2026,0.2026
REGION1,LNDAGRBC1C07,54,2027,0.2048
REGION1,LNDAGRBC1C07,54,2028,0.2071
REGION1,LNDAGRBC1C07,54,2029,0.2094
REGION1,LNDAGRBC1C07,54,2030,0.2117
REGION1,LNDAGRBC1C07,54,2031,0.214
REGION1,LNDAGRBC1C07,54,2032,0.2164
REGION1,LNDAGRBC1C07,54,2033,0.2187
REGION1,LNDAGRBC1C07,54,2034,0.2211
REGION1,LNDAGRBC1C07,54,2035,0.2236
REGION1,LNDAGRBC1C07,54,2036,0.226
REGION1,LNDAGRBC1C07,54,2037,0.2285
REGION1,LNDAGRBC1C07,54,2038,0.231
REGION1,LNDAGRBC1C07,54,2039,0.2336
REGION1,LNDAGRBC1C07,54,2040,0.2361
REGION1,LNDAGRBC1C07,54,2041,0.2387
REGION1,LNDAGRBC1C07,54,2042,0.2414
REGION1,LNDAGRBC1C07,54,2043,0.244
REGION1,LNDAGRBC1C07,54,2044,0.2467
REGION1,LNDAGRBC1C07,54,2045,0.2494
REGION1,LNDAGRBC1C07,54,2046,0.2522
REGION1,LNDAGRBC1C07,54,2047,0.2549
REGION1,LNDAGRBC1C07,54,2048,0.2577
REGION1,LNDAGRBC1C07,54,2049,0.2606
REGION1,LNDAGRBC1C07,54,2050,0.2634
REGION1,LNDAGRBC1C07,55,2020,3.6028
REGION1,LNDAGRBC1C07,55,2021,3.6028
REGION1,LNDAGRBC1C07,55,2022,3.6028
REGION1,LNDAGRBC1C07,55,2023,3.6028
REGION1,LNDAGRBC1C07,55,2024,3.6028
REGION1,LNDAGRBC1C07,55,2025,3.6028
REGION1,LNDAGRBC1C07,55,2026,3.6028
REGION1,LNDAGRBC1C07,55,2027,3.6028
REGION1,LNDAGRBC1C07,55,2028,3.6028
REGION1,LNDAGRBC1C07,55,2029,3.6028
REGION1,LNDAGRBC1C07,55,2030,3.6028
REGION1,LNDAGRBC1C07,55,2031,3.6028
REGION1,LNDAGRBC1C07,55,2032,3.6028
REGION1,LNDAGRBC1C07,55,2033,3.6028
REGION1,LNDAGRBC1C07,55,2034,3.6028
REGION1,LNDAGRBC1C07,55,2035,3.6028
REGION1,LNDAGRBC1C07,55,2036,3.6028
REGION1,LNDAGRBC1C07,55,2037,3.6028
REGION1,LNDAGRBC1C07,55,2038,3.6028
REGION1,LNDAGRBC1C07,55,2039,3.6028
REGION1,LNDAGRBC1C07,55,2040,3.6028
REGION1,LNDAGRBC1C07,55,2041,3.6028
REGION1,LNDAGRBC1C07,55,2042,3.6028
REGION1,LNDAGRBC1C07,55,2043,3.6028
REGION1,LNDAGRBC1C07,55,2044,3.6028
REGION1,LNDAGRBC1C07,55,2045,3.6028
REGION1,LNDAGRBC1C07,55,2046,3.6028
REGION1,LNDAGRBC1C07,55,2047,3.6028
REGION1,LNDAGRBC1C07,55,2048,3.6028
REGION1,LNDAGRBC1C07,55,2049,3.6028
REGION1,LNDAGRBC1C07,55,2050,3.6028
REGION1,LNDAGRBC1C07,51,2020,2.0315
REGION1,LNDAGRBC1C07,51,2021,2.0315
REGION1,LNDAGRBC1C07,51,2022,2.0315
REGION1,LNDAGRBC1C07,51,2023,2.0315
REGION1,LNDAGRBC1C07,51,2024,2.0315
REGION1,LNDAGRBC1C07,51,2025,2.0315
REGION1,LNDAGRBC1C07,51,2026,2.0315
REGION1,LNDAGRBC1C07,51,2027,2.0315
REGION1,LNDAGRBC1C07,51,2028,2.0315
REGION1,LNDAGRBC1C07,51,2029,2.0315
REGION1,LNDAGRBC1C07,51,2030,2.0315
REGION1,LNDAGRBC1C07,51,2031,2.0315
REGION1,LNDAGRBC1C07,51,2032,2.0315
REGION1,LNDAGRBC1C07,51,2033,2.0315
REGION1,LNDAGRBC1C07,51,2034,2.0315
REGION1,LNDAGRBC1C07,51,2035,2.0315
REGION1,LNDAGRBC1C07,51,2036,2.0315
REGION1,LNDAGRBC1C07,51,2037,2.0315
REGION1,LNDAGRBC1C07,51,2038,2.0315
REGION1,LNDAGRBC1C07,51,2039,2.0315
REGION1,LNDAGRBC1C07,51,2040,2.0315
REGION1,LNDAGRBC1C07,51,2041,2.0315
REGION1,LNDAGRBC1C07,51,2042,2.0315
REGION1,LNDAGRBC1C07,51,2043,2.0315
REGION1,LNDAGRBC1C07,51,2044,2.0315
REGION1,LNDAGRBC1C07,51,2045,2.0315
REGION1,LNDAGRBC1C07,51,2046,2.0315
REGION1,LNDAGRBC1C07,51,2047,2.0315
REGION1,LNDAGRBC1C07,51,2048,2.0315
REGION1,LNDAGRBC1C07,51,2049,2.0315
REGION1,LNDAGRBC1C07,51,2050,2.0315
REGION1,LNDAGRBC1C07,53,2020,7.2314
REGION1,LNDAGRBC1C07,53,2021,7.2314
REGION1,LNDAGRBC1C07,53,2022,7.2314
REGION1,LNDAGRBC1C07,53,2023,7.2314
REGION1,LNDAGRBC1C07,53,2024,7.2314
REGION1,LNDAGRBC1C07,53,2025,7.2314
REGION1,LNDAGRBC1C07,53,2026,7.2314
REGION1,LNDAGRBC1C07,53,2027,7.2314
REGION1,LNDAGRBC1C07,53,2028,7.2314
REGION1,LNDAGRBC1C07,53,2029,7.2314
REGION1,LNDAGRBC1C07,53,2030,7.2314
REGION1,LNDAGRBC1C07,53,2031,7.2314
REGION1,LNDAGRBC1C07,53,2032,7.2314
REGION1,LNDAGRBC1C07,53,2033,7.2314
REGION1,LNDAGRBC1C07,53,2034,7.2314
REGION1,LNDAGRBC1C07,53,2035,7.2314
REGION1,LNDAGRBC1C07,53,2036,7.2314
REGION1,LNDAGRBC1C07,53,2037,7.2314
REGION1,LNDAGRBC1C07,53,2038,7.2314
REGION1,LNDAGRBC1C07,53,2039,7.2314
REGION1,LNDAGRBC1C07,53,2040,7.2314
REGION1,LNDAGRBC1C07,53,2041,7.2314
REGION1,LNDAGRBC1C07,53,2042,7.2314
REGION1,LNDAGRBC1C07,53,2043,7.2314
REGION1,LNDAGRBC1C07,53,2044,7.2314
REGION1,LNDAGRBC1C07,53,2045,7.2314
REGION1,LNDAGRBC1C07,53,2046,7.2314
REGION1,LNDAGRBC1C07,53,2047,7.2314
REGION1,LNDAGRBC1C07,53,2048,7.2314
REGION1,LNDAGRBC1C07,53,2049,7.2314
REGION1,LNDAGRBC1C07,53,2050,7.2314
REGION1,LNDALFHIBC1,1,2020,0.5148
REGION1,LNDALFHIBC1,1,2021,0.4805
REGION1,LNDALFHIBC1,1,2022,0.4462
REGION1,LNDALFHIBC1,1,2023,0.4118
REGION1,LNDALFHIBC1,1,2024,0.3775
REGION1,LNDALFHIBC1,1,2025,0.5743
REGION1,LNDALFHIBC1,1,2026,0.7787
REGION1,LNDALFHIBC1,1,2027,0.9832
REGION1,LNDALFHIBC1,1,2028,1.1876
REGION1,LNDALFHIBC1,1,2029,1.3844
REGION1,LNDALFHIBC1,1,2030,1.5888
REGION1,LNDALFHIBC1,1,2031,1.7932
REGION1,LNDALFHIBC1,1,2032,1.99
REGION1,LNDALFHIBC1,1,2033,2.1944
REGION1,LNDALFHIBC1,1,2034,2.3989
REGION1,LNDALFHIBC1,1,2035,9.8603
REGION1,LNDALFHIBC1,1,2036,10.5222
REGION1,LNDALFHIBC1,1,2037,10.7686
REGION1,LNDALFHIBC1,1,2038,11.0228
REGION1,LNDALFHIBC1,1,2039,11.2692
REGION1,LNDALFHIBC1,1,2040,11.2846
REGION1,LNDALFHIBC1,1,2041,11.3
REGION1,LNDALFHIBC1,1,2042,11.3154
REGION1,LNDALFHIBC1,1,2043,11.3231
REGION1,LNDALFHIBC1,1,2044,11.3385
REGION1,LNDALFHIBC1,1,2045,11.3538
REGION1,LNDALFHIBC1,1,2046,11.3615
REGION1,LNDALFHIBC1,1,2047,11.3769
REGION1,LNDALFHIBC1,1,2048,11.3923
REGION1,LNDALFHIBC1,1,2049,11.4077
REGION1,LNDALFHIBC1,1,2050,11.4154
REGION1,LNDALFHRBC1,1,2020,2.5506
REGION1,LNDALFHRBC1,1,2021,2.3806
REGION1,LNDALFHRBC1,1,2022,2.2106
REGION1,LNDALFHRBC1,1,2023,2.0405
REGION1,LNDALFHRBC1,1,2024,1.8705
REGION1,LNDALFHRBC1,1,2025,1.7004
REGION1,LNDALFHRBC1,1,2026,1.5304
REGION1,LNDALFHRBC1,1,2027,1.3603
REGION1,LNDALFHRBC1,1,2028,1.1903
REGION1,LNDALFHRBC1,1,2029,1.0203
REGION1,LNDALFHRBC1,1,2030,0.8502
REGION1,LNDALFHRBC1,1,2031,0.6802
REGION1,LNDALFHRBC1,1,2032,0.5101
REGION1,LNDALFHRBC1,1,2033,0.3401
REGION1,LNDALFHRBC1,1,2034,0.17
REGION1,LNDALFIIBC1,1,2020,0.1287
REGION1,LNDALFIIBC1,1,2021,0.1201
REGION1,LNDALFIIBC1,1,2022,0.1115
REGION1,LNDALFIIBC1,1,2023,0.103
REGION1,LNDALFIIBC1,1,2024,0.0944
REGION1,LNDALFIIBC1,1,2025,0.0858
REGION1,LNDALFIIBC1,1,2026,0.0772
REGION1,LNDALFIIBC1,1,2027,0.0686
REGION1,LNDALFIIBC1,1,2028,0.0601
REGION1,LNDALFIIBC1,1,2029,0.0515
REGION1,LNDALFIIBC1,1,2030,0.0429
REGION1,LNDALFIIBC1,1,2031,0.0343
REGION1,LNDALFIIBC1,1,2032,0.0257
REGION1,LNDALFIIBC1,1,2033,0.0172
REGION1,LNDALFIIBC1,1,2034,0.0086
REGION1,LNDALFIRBC1,1,2020,0.6377
REGION1,LNDALFIRBC1,1,2021,0.5951
REGION1,LNDALFIRBC1,1,2022,0.5526
REGION1,LNDALFIRBC1,1,2023,0.5101
REGION1,LNDALFIRBC1,1,2024,0.4676
REGION1,LNDALFIRBC1,1,2025,0.4251
REGION1,LNDALFIRBC1,1,2026,0.3826
REGION1,LNDALFIRBC1,1,2027,0.3401
REGION1,LNDALFIRBC1,1,2028,0.2976
REGION1,LNDALFIRBC1,1,2029,0.2551
REGION1,LNDALFIRBC1,1,2030,0.2126
REGION1,LNDALFIRBC1,1,2031,0.17
REGION1,LNDALFIRBC1,1,2032,0.1275
REGION1,LNDALFIRBC1,1,2033,0.085
REGION1,LNDALFIRBC1,1,2034,0.0425
REGION1,LNDALFLRBC1,1,2020,20.0725
REGION1,LNDALFLRBC1,1,2021,21.8819
REGION1,LNDALFLRBC1,1,2022,22.521
REGION1,LNDALFLRBC1,1,2023,23.1814
REGION1,LNDALFLRBC1,1,2024,23.8418
REGION1,LNDALFLRBC1,1,2025,23.8418
REGION1,LNDALFLRBC1,1,2026,23.8418
REGION1,LNDALFLRBC1,1,2027,23.8418
REGION1,LNDALFLRBC1,1,2028,23.8418
REGION1,LNDALFLRBC1,1,2029,23.8418
REGION1,LNDALFLRBC1,1,2030,23.8418
REGION1,LNDALFLRBC1,1,2031,23.8418
REGION1,LNDALFLRBC1,1,2032,23.8418
REGION1,LNDALFLRBC1,1,2033,23.8418
REGION1,LNDALFLRBC1,1,2034,23.8418
REGION1,LNDALFLRBC1,1,2035,3.7693
REGION1,LNDALFLRBC1,1,2036,1.96
REGION1,LNDALFLRBC1,1,2037,1.3209
REGION1,LNDALFLRBC1,1,2038,0.6604
REGION1,LNDBARBC1,1,2020,148.3422
REGION1,LNDBARBC1,1,2021,148.3422
REGION1,LNDBARBC1,1,2022,148.3422
REGION1,LNDBARBC1,1,2023,148.3422
REGION1,LNDBARBC1,1,2024,148.3422
REGION1,LNDBARBC1,1,2025,148.3422
REGION1,LNDBARBC1,1,2026,148.3422
REGION1,LNDBARBC1,1,2027,148.3422
REGION1,LNDBARBC1,1,2028,148.3422
REGION1,LNDBARBC1,1,2029,148.3422
REGION1,LNDBARBC1,1,2030,148.3422
REGION1,LNDBARBC1,1,2031,148.3422
REGION1,LNDBARBC1,1,2032,148.3422
REGION1,LNDBARBC1,1,2033,148.3422
REGION1,LNDBARBC1,1,2034,148.3422
REGION1,LNDBARBC1,1,2035,148.3422
REGION1,LNDBARBC1,1,2036,148.3422
REGION1,LNDBARBC1,1,2037,148.3422
REGION1,LNDBARBC1,1,2038,148.3422
REGION1,LNDBARBC1,1,2039,148.3422
REGION1,LNDBARBC1,1,2040,148.3422
REGION1,LNDBARBC1,1,2041,148.3422
REGION1,LNDBARBC1,1,2042,148.3422
REGION1,LNDBARBC1,1,2043,148.3422
REGION1,LNDBARBC1,1,2044,148.3422
REGION1,LNDBARBC1,1,2045,148.3422
REGION1,LNDBARBC1,1,2046,148.3422
REGION1,LNDBARBC1,1,2047,148.3422
REGION1,LNDBARBC1,1,2048,148.3422
REGION1,LNDBARBC1,1,2049,148.3422
REGION1,LNDBARBC1,1,2050,148.3422
REGION1,LNDBLTBC1,1,2020,11.9103
REGION1,LNDBLTBC1,1,2021,11.9524
REGION1,LNDBLTBC1,1,2022,11.9949
REGION1,LNDBLTBC1,1,2023,12.038
REGION1,LNDBLTBC1,1,2024,12.0878
REGION1,LNDBLTBC1,1,2025,12.3541
