r,t,f,y,UseByTechnologyAnnual
REGION1,LNDAGRBC1C05,LBARBC1,2044,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2045,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2046,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2047,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2048,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2049,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2050,0.4533
REGION1,LNDAGRBC1C05,LBLTBC1,2020,2.2031
REGION1,LNDAGRBC1C05,LBLTBC1,2021,2.206
REGION1,LNDAGRBC1C05,LBLTBC1,2022,2.2083
REGION1,LNDAGRBC1C05,LBLTBC1,2023,2.2108
REGION1,LNDAGRBC1C05,LBLTBC1,2024,2.2133
REGION1,LNDAGRBC1C05,LBLTBC1,2025,2.2537
REGION1,LNDAGRBC1C05,LBLTBC1,2026,2.2576
REGION1,LNDAGRBC1C05,LBLTBC1,2027,2.2604
REGION1,LNDAGRBC1C05,LBLTBC1,2028,2.2631
REGION1,LNDAGRBC1C05,LBLTBC1,2029,2.2658
REGION1,LNDAGRBC1C05,LBLTBC1,2030,2.269
REGION1,LNDAGRBC1C05,LBLTBC1,2031,2.2723
REGION1,LNDAGRBC1C05,LBLTBC1,2032,2.2757
REGION1,LNDAGRBC1C05,LBLTBC1,2033,2.2787
REGION1,LNDAGRBC1C05,LBLTBC1,2034,2.2813
REGION1,LNDAGRBC1C05,LBLTBC1,2035,2.2841
REGION1,LNDAGRBC1C05,LBLTBC1,2036,2.2869
REGION1,LNDAGRBC1C05,LBLTBC1,2037,2.2898
REGION1,LNDAGRBC1C05,LBLTBC1,2038,2.2928
REGION1,LNDAGRBC1C05,LBLTBC1,2039,2.296
REGION1,LNDAGRBC1C05,LBLTBC1,2040,2.299
REGION1,LNDAGRBC1C05,LBLTBC1,2041,2.3022
REGION1,LNDAGRBC1C05,LBLTBC1,2042,2.306
REGION1,LNDAGRBC1C05,LBLTBC1,2043,2.3112
REGION1,LNDAGRBC1C05,LBLTBC1,2044,2.3157
REGION1,LNDAGRBC1C05,LBLTBC1,2045,2.3208
REGION1,LNDAGRBC1C05,LBLTBC1,2046,2.3269
REGION1,LNDAGRBC1C05,LBLTBC1,2047,2.3316
REGION1,LNDAGRBC1C05,LBLTBC1,2048,2.3362
REGION1,LNDAGRBC1C05,LBLTBC1,2049,2.3407
REGION1,LNDAGRBC1C05,LBLTBC1,2050,2.3453
REGION1,LNDAGRBC1C05,LFORBC1,2020,518.742
REGION1,LNDAGRBC1C05,LFORBC1,2021,508.4153
REGION1,LNDAGRBC1C05,LFORBC1,2022,508.3636
REGION1,LNDAGRBC1C05,LFORBC1,2023,507.7709
REGION1,LNDAGRBC1C05,LFORBC1,2024,507.4241
REGION1,LNDAGRBC1C05,LFORBC1,2025,507.5283
REGION1,LNDAGRBC1C05,LFORBC1,2026,507.0816
REGION1,LNDAGRBC1C05,LFORBC1,2027,507.1028
REGION1,LNDAGRBC1C05,LFORBC1,2028,506.3603
REGION1,LNDAGRBC1C05,LFORBC1,2029,505.9288
REGION1,LNDAGRBC1C05,LFORBC1,2030,506.002
REGION1,LNDAGRBC1C05,LFORBC1,2031,505.5067
REGION1,LNDAGRBC1C05,LFORBC1,2032,505.7293
REGION1,LNDAGRBC1C05,LFORBC1,2033,505.4785
REGION1,LNDAGRBC1C05,LFORBC1,2034,505.4891
REGION1,LNDAGRBC1C05,LFORBC1,2035,505.1943
REGION1,LNDAGRBC1C05,LFORBC1,2036,504.4692
REGION1,LNDAGRBC1C05,LFORBC1,2037,503.8545
REGION1,LNDAGRBC1C05,LFORBC1,2038,503.4627
REGION1,LNDAGRBC1C05,LFORBC1,2039,503.2974
REGION1,LNDAGRBC1C05,LFORBC1,2040,502.8923
REGION1,LNDAGRBC1C05,LFORBC1,2041,502.1552
REGION1,LNDAGRBC1C05,LFORBC1,2042,502.4998
REGION1,LNDAGRBC1C05,LFORBC1,2043,502.2017
REGION1,LNDAGRBC1C05,LFORBC1,2044,501.9331
REGION1,LNDAGRBC1C05,LFORBC1,2045,501.5653
REGION1,LNDAGRBC1C05,LFORBC1,2046,501.2683
REGION1,LNDAGRBC1C05,LFORBC1,2047,500.9427
REGION1,LNDAGRBC1C05,LFORBC1,2048,500.6167
REGION1,LNDAGRBC1C05,LFORBC1,2049,500.3021
REGION1,LNDAGRBC1C05,LFORBC1,2050,499.9962
REGION1,LNDAGRBC1C05,LGRSBC1,2020,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2021,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2022,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2023,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2024,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2025,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2026,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2027,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2028,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2029,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2030,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2031,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2032,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2033,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2034,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2035,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2036,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2037,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2038,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2039,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2040,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2041,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2042,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2043,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2044,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2045,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2046,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2047,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2048,15.4853
REGION1,LNDAGRBC1C05,LGRSBC1,2049,15.4852
REGION1,LNDAGRBC1C05,LGRSBC1,2050,15.4852
REGION1,LNDAGRBC1C05,LWATBC1,2020,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2021,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2022,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2023,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2024,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2025,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2026,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2027,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2028,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2029,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2030,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2031,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2032,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2033,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2034,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2035,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2036,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2037,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2038,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2039,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2040,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2041,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2042,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2043,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2044,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2045,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2046,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2047,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2048,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2049,1.1493
REGION1,LNDAGRBC1C05,LWATBC1,2050,1.1493
REGION1,LNDAGRBC1C05,WTRPRCBC1,2020,285.1574
REGION1,LNDAGRBC1C05,WTRPRCBC1,2021,279.6859
REGION1,LNDAGRBC1C05,WTRPRCBC1,2022,279.6597
REGION1,LNDAGRBC1C05,WTRPRCBC1,2023,279.3468
REGION1,LNDAGRBC1C05,WTRPRCBC1,2024,279.1644
REGION1,LNDAGRBC1C05,WTRPRCBC1,2025,279.241
REGION1,LNDAGRBC1C05,WTRPRCBC1,2026,279.0063
REGION1,LNDAGRBC1C05,WTRPRCBC1,2027,279.0191
REGION1,LNDAGRBC1C05,WTRPRCBC1,2028,278.627
REGION1,LNDAGRBC1C05,WTRPRCBC1,2029,278.3997
REGION1,LNDAGRBC1C05,WTRPRCBC1,2030,278.4402
REGION1,LNDAGRBC1C05,WTRPRCBC1,2031,278.1794
REGION1,LNDAGRBC1C05,WTRPRCBC1,2032,278.2992
REGION1,LNDAGRBC1C05,WTRPRCBC1,2033,278.1679
REGION1,LNDAGRBC1C05,WTRPRCBC1,2034,278.1749
REGION1,LNDAGRBC1C05,WTRPRCBC1,2035,278.0201
REGION1,LNDAGRBC1C05,WTRPRCBC1,2036,277.6372
REGION1,LNDAGRBC1C05,WTRPRCBC1,2037,277.313
REGION1,LNDAGRBC1C05,WTRPRCBC1,2038,277.107
REGION1,LNDAGRBC1C05,WTRPRCBC1,2039,277.021
REGION1,LNDAGRBC1C05,WTRPRCBC1,2040,276.808
REGION1,LNDAGRBC1C05,WTRPRCBC1,2041,276.419
REGION1,LNDAGRBC1C05,WTRPRCBC1,2042,276.6037
REGION1,LNDAGRBC1C05,WTRPRCBC1,2043,276.4484
REGION1,LNDAGRBC1C05,WTRPRCBC1,2044,276.3084
REGION1,LNDAGRBC1C05,WTRPRCBC1,2045,276.1162
REGION1,LNDAGRBC1C05,WTRPRCBC1,2046,275.962
REGION1,LNDAGRBC1C05,WTRPRCBC1,2047,275.7919
REGION1,LNDAGRBC1C05,WTRPRCBC1,2048,275.6216
REGION1,LNDAGRBC1C05,WTRPRCBC1,2049,275.4572
REGION1,LNDAGRBC1C05,WTRPRCBC1,2050,275.2975
REGION1,LNDAGRBC1C06,LBARBC1,2020,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2021,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2022,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2023,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2024,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2025,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2026,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2027,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2028,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2029,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2030,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2031,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2032,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2033,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2034,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2035,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2036,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2037,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2038,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2039,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2040,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2041,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2042,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2043,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2044,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2045,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2046,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2047,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2048,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2049,0.3564
REGION1,LNDAGRBC1C06,LBARBC1,2050,0.3564
REGION1,LNDAGRBC1C06,LBLTBC1,2020,0.0448
REGION1,LNDAGRBC1C06,LBLTBC1,2021,0.0453
REGION1,LNDAGRBC1C06,LBLTBC1,2022,0.0458
REGION1,LNDAGRBC1C06,LBLTBC1,2023,0.0463
REGION1,LNDAGRBC1C06,LBLTBC1,2024,0.0468
REGION1,LNDAGRBC1C06,LBLTBC1,2025,0.0474
REGION1,LNDAGRBC1C06,LBLTBC1,2026,0.0479
REGION1,LNDAGRBC1C06,LBLTBC1,2027,0.0484
REGION1,LNDAGRBC1C06,LBLTBC1,2028,0.0489
REGION1,LNDAGRBC1C06,LBLTBC1,2029,0.0495
REGION1,LNDAGRBC1C06,LBLTBC1,2030,0.05
REGION1,LNDAGRBC1C06,LBLTBC1,2031,0.0506
REGION1,LNDAGRBC1C06,LBLTBC1,2032,0.0511
REGION1,LNDAGRBC1C06,LBLTBC1,2033,0.0517
REGION1,LNDAGRBC1C06,LBLTBC1,2034,0.0523
REGION1,LNDAGRBC1C06,LBLTBC1,2035,0.0528
REGION1,LNDAGRBC1C06,LBLTBC1,2036,0.0534
REGION1,LNDAGRBC1C06,LBLTBC1,2037,0.054
REGION1,LNDAGRBC1C06,LBLTBC1,2038,0.0546
REGION1,LNDAGRBC1C06,LBLTBC1,2039,0.0552
REGION1,LNDAGRBC1C06,LBLTBC1,2040,0.0558
REGION1,LNDAGRBC1C06,LBLTBC1,2041,0.0564
REGION1,LNDAGRBC1C06,LBLTBC1,2042,0.057
REGION1,LNDAGRBC1C06,LBLTBC1,2043,0.0577
REGION1,LNDAGRBC1C06,LBLTBC1,2044,0.0583
REGION1,LNDAGRBC1C06,LBLTBC1,2045,0.0589
REGION1,LNDAGRBC1C06,LBLTBC1,2046,0.0596
REGION1,LNDAGRBC1C06,LBLTBC1,2047,0.0602
REGION1,LNDAGRBC1C06,LBLTBC1,2048,0.0609
REGION1,LNDAGRBC1C06,LBLTBC1,2049,0.0616
REGION1,LNDAGRBC1C06,LBLTBC1,2050,0.0623
REGION1,LNDAGRBC1C06,LGRSBC1,2020,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2021,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2022,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2023,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2024,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2025,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2026,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2027,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2028,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2029,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2030,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2031,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2032,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2033,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2034,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2035,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2036,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2037,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2038,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2039,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2040,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2041,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2042,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2043,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2044,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2045,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2046,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2047,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2048,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2049,1.157
REGION1,LNDAGRBC1C06,LGRSBC1,2050,1.157
REGION1,LNDAGRBC1C06,LWATBC1,2020,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2021,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2022,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2023,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2024,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2025,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2026,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2027,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2028,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2029,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2030,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2031,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2032,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2033,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2034,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2035,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2036,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2037,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2038,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2039,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2040,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2041,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2042,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2043,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2044,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2045,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2046,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2047,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2048,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2049,1.8607
REGION1,LNDAGRBC1C06,LWATBC1,2050,1.8607
REGION1,LNDAGRBC1C06,WTRPRCBC1,2020,9.231
REGION1,LNDAGRBC1C06,WTRPRCBC1,2021,9.2323
REGION1,LNDAGRBC1C06,WTRPRCBC1,2022,9.2337
REGION1,LNDAGRBC1C06,WTRPRCBC1,2023,9.235
REGION1,LNDAGRBC1C06,WTRPRCBC1,2024,9.2363
REGION1,LNDAGRBC1C06,WTRPRCBC1,2025,9.2379
REGION1,LNDAGRBC1C06,WTRPRCBC1,2026,9.2394
REGION1,LNDAGRBC1C06,WTRPRCBC1,2027,9.2408
REGION1,LNDAGRBC1C06,WTRPRCBC1,2028,9.2422
REGION1,LNDAGRBC1C06,WTRPRCBC1,2029,9.2438
REGION1,LNDAGRBC1C06,WTRPRCBC1,2030,9.2451
REGION1,LNDAGRBC1C06,WTRPRCBC1,2031,9.2467
REGION1,LNDAGRBC1C06,WTRPRCBC1,2032,9.248
REGION1,LNDAGRBC1C06,WTRPRCBC1,2033,9.2496
REGION1,LNDAGRBC1C06,WTRPRCBC1,2034,9.2513
REGION1,LNDAGRBC1C06,WTRPRCBC1,2035,9.2526
REGION1,LNDAGRBC1C06,WTRPRCBC1,2036,9.2542
REGION1,LNDAGRBC1C06,WTRPRCBC1,2037,9.2558
REGION1,LNDAGRBC1C06,WTRPRCBC1,2038,9.2574
REGION1,LNDAGRBC1C06,WTRPRCBC1,2039,9.259
REGION1,LNDAGRBC1C06,WTRPRCBC1,2040,9.2607
REGION1,LNDAGRBC1C06,WTRPRCBC1,2041,9.2623
REGION1,LNDAGRBC1C06,WTRPRCBC1,2042,9.2639
REGION1,LNDAGRBC1C06,WTRPRCBC1,2043,9.2659
REGION1,LNDAGRBC1C06,WTRPRCBC1,2044,9.2675
REGION1,LNDAGRBC1C06,WTRPRCBC1,2045,9.2692
REGION1,LNDAGRBC1C06,WTRPRCBC1,2046,9.271
REGION1,LNDAGRBC1C06,WTRPRCBC1,2047,9.2726
REGION1,LNDAGRBC1C06,WTRPRCBC1,2048,9.2745
REGION1,LNDAGRBC1C06,WTRPRCBC1,2049,9.2763
REGION1,LNDAGRBC1C06,WTRPRCBC1,2050,9.2783
REGION1,LNDAGRBC1C07,LBARBC1,2020,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2021,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2022,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2023,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2024,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2025,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2026,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2027,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2028,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2029,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2030,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2031,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2032,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2033,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2034,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2035,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2036,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2037,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2038,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2039,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2040,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2041,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2042,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2043,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2044,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2045,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2046,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2047,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2048,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2049,2.0315
REGION1,LNDAGRBC1C07,LBARBC1,2050,2.0315
REGION1,LNDAGRBC1C07,LBLTBC1,2020,0.1897
REGION1,LNDAGRBC1C07,LBLTBC1,2021,0.1918
REGION1,LNDAGRBC1C07,LBLTBC1,2022,0.1939
REGION1,LNDAGRBC1C07,LBLTBC1,2023,0.1961
REGION1,LNDAGRBC1C07,LBLTBC1,2024,0.1982
REGION1,LNDAGRBC1C07,LBLTBC1,2025,0.2004
REGION1,LNDAGRBC1C07,LBLTBC1,2026,0.2026
REGION1,LNDAGRBC1C07,LBLTBC1,2027,0.2048
REGION1,LNDAGRBC1C07,LBLTBC1,2028,0.2071
REGION1,LNDAGRBC1C07,LBLTBC1,2029,0.2094
REGION1,LNDAGRBC1C07,LBLTBC1,2030,0.2117
REGION1,LNDAGRBC1C07,LBLTBC1,2031,0.214
REGION1,LNDAGRBC1C07,LBLTBC1,2032,0.2164
REGION1,LNDAGRBC1C07,LBLTBC1,2033,0.2187
REGION1,LNDAGRBC1C07,LBLTBC1,2034,0.2211
REGION1,LNDAGRBC1C07,LBLTBC1,2035,0.2236
REGION1,LNDAGRBC1C07,LBLTBC1,2036,0.226
REGION1,LNDAGRBC1C07,LBLTBC1,2037,0.2285
REGION1,LNDAGRBC1C07,LBLTBC1,2038,0.231
REGION1,LNDAGRBC1C07,LBLTBC1,2039,0.2336
REGION1,LNDAGRBC1C07,LBLTBC1,2040,0.2361
REGION1,LNDAGRBC1C07,LBLTBC1,2041,0.2387
REGION1,LNDAGRBC1C07,LBLTBC1,2042,0.2414
REGION1,LNDAGRBC1C07,LBLTBC1,2043,0.244
REGION1,LNDAGRBC1C07,LBLTBC1,2044,0.2467
REGION1,LNDAGRBC1C07,LBLTBC1,2045,0.2494
REGION1,LNDAGRBC1C07,LBLTBC1,2046,0.2522
REGION1,LNDAGRBC1C07,LBLTBC1,2047,0.2549
REGION1,LNDAGRBC1C07,LBLTBC1,2048,0.2577
REGION1,LNDAGRBC1C07,LBLTBC1,2049,0.2606
REGION1,LNDAGRBC1C07,LBLTBC1,2050,0.2634
REGION1,LNDAGRBC1C07,LGRSBC1,2020,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2021,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2022,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2023,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2024,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2025,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2026,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2027,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2028,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2029,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2030,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2031,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2032,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2033,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2034,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2035,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2036,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2037,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2038,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2039,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2040,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2041,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2042,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2043,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2044,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2045,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2046,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2047,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2048,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2049,7.2314
REGION1,LNDAGRBC1C07,LGRSBC1,2050,7.2314
REGION1,LNDAGRBC1C07,LWATBC1,2020,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2021,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2022,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2023,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2024,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2025,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2026,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2027,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2028,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2029,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2030,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2031,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2032,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2033,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2034,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2035,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2036,3.6028
