r,t,y,TotalTechnologyAnnualActivity
REGION1,PWRHYDB09,2046,33.1563
REGION1,PWRHYDB09,2047,33.1563
REGION1,PWRHYDB09,2048,33.1563
REGION1,PWRHYDB09,2049,33.1563
REGION1,PWRHYDB09,2050,33.1563
REGION1,PWRHYDB10,2020,30.1966
REGION1,PWRHYDB10,2021,30.1966
REGION1,PWRHYDB10,2022,30.1966
REGION1,PWRHYDB10,2023,30.1966
REGION1,PWRHYDB10,2024,30.1966
REGION1,PWRHYDB10,2025,30.1966
REGION1,PWRHYDB10,2026,30.1966
REGION1,PWRHYDB10,2027,30.1966
REGION1,PWRHYDB10,2028,30.1966
REGION1,PWRHYDB10,2029,30.1966
REGION1,PWRHYDB10,2030,30.1966
REGION1,PWRHYDB10,2031,30.1966
REGION1,PWRHYDB10,2032,30.1966
REGION1,PWRHYDB10,2033,30.1966
REGION1,PWRHYDB10,2034,30.1966
REGION1,PWRHYDB10,2035,30.1966
REGION1,PWRHYDB10,2036,30.1966
REGION1,PWRHYDB10,2037,30.1966
REGION1,PWRHYDB10,2038,30.1966
REGION1,PWRHYDB10,2039,30.1966
REGION1,PWRHYDB10,2040,30.1966
REGION1,PWRHYDB10,2041,30.1966
REGION1,PWRHYDB10,2042,30.1966
REGION1,PWRHYDB10,2043,30.1966
REGION1,PWRHYDB10,2044,30.1966
REGION1,PWRHYDB10,2045,30.1966
REGION1,PWRHYDB10,2046,30.1966
REGION1,PWRHYDB10,2047,30.1966
REGION1,PWRHYDB10,2048,30.1966
REGION1,PWRHYDB10,2049,30.1966
REGION1,PWRHYDB10,2050,30.1966
REGION1,PWRHYDB11,2020,12.6444
REGION1,PWRHYDB11,2021,12.6444
REGION1,PWRHYDB11,2022,12.6444
REGION1,PWRHYDB11,2023,12.6444
REGION1,PWRHYDB11,2024,12.6444
REGION1,PWRHYDB11,2025,12.6444
REGION1,PWRHYDB11,2026,12.6444
REGION1,PWRHYDB11,2027,12.6444
REGION1,PWRHYDB11,2028,12.6444
REGION1,PWRHYDB11,2029,12.6444
REGION1,PWRHYDB11,2030,12.6444
REGION1,PWRHYDB11,2031,12.6444
REGION1,PWRHYDB11,2032,12.6444
REGION1,PWRHYDB11,2033,12.6444
REGION1,PWRHYDB11,2034,12.6444
REGION1,PWRHYDB11,2035,12.6444
REGION1,PWRHYDB11,2036,12.6444
REGION1,PWRHYDB11,2037,12.6444
REGION1,PWRHYDB11,2038,12.6444
REGION1,PWRHYDB11,2039,12.6444
REGION1,PWRHYDB11,2040,12.6444
REGION1,PWRHYDB11,2041,12.6444
REGION1,PWRHYDB11,2042,12.6444
REGION1,PWRHYDB11,2043,12.6444
REGION1,PWRHYDB11,2044,12.6444
REGION1,PWRHYDB11,2045,12.6444
REGION1,PWRHYDB11,2046,12.6444
REGION1,PWRHYDB11,2047,12.6444
REGION1,PWRHYDB11,2048,12.6444
REGION1,PWRHYDB11,2049,12.6444
REGION1,PWRHYDB11,2050,12.6444
REGION1,PWRHYDB12,2020,12.738
REGION1,PWRHYDB12,2021,12.738
REGION1,PWRHYDB12,2022,12.738
REGION1,PWRHYDB12,2023,12.738
REGION1,PWRHYDB12,2024,12.738
REGION1,PWRHYDB12,2025,12.738
REGION1,PWRHYDB12,2026,12.738
REGION1,PWRHYDB12,2027,12.738
REGION1,PWRHYDB12,2028,12.738
REGION1,PWRHYDB12,2029,12.738
REGION1,PWRHYDB12,2030,12.738
REGION1,PWRHYDB12,2031,12.738
REGION1,PWRHYDB12,2032,12.738
REGION1,PWRHYDB12,2033,12.738
REGION1,PWRHYDB12,2034,12.738
REGION1,PWRHYDB12,2035,12.738
REGION1,PWRHYDB12,2036,12.738
REGION1,PWRHYDB12,2037,12.738
REGION1,PWRHYDB12,2038,12.738
REGION1,PWRHYDB12,2039,12.738
REGION1,PWRHYDB12,2040,12.738
REGION1,PWRHYDB12,2041,12.738
REGION1,PWRHYDB12,2042,12.738
REGION1,PWRHYDB12,2043,12.738
REGION1,PWRHYDB12,2044,12.738
REGION1,PWRHYDB12,2045,12.738
REGION1,PWRHYDB12,2046,12.738
REGION1,PWRHYDB12,2047,12.738
REGION1,PWRHYDB12,2048,12.738
REGION1,PWRHYDB12,2049,12.738
REGION1,PWRHYDB12,2050,12.738
REGION1,PWRHYDB13,2025,13.7371
REGION1,PWRHYDB13,2026,13.7371
REGION1,PWRHYDB13,2027,13.7371
REGION1,PWRHYDB13,2028,13.7371
REGION1,PWRHYDB13,2029,13.7371
REGION1,PWRHYDB13,2030,13.7371
REGION1,PWRHYDB13,2031,13.7371
REGION1,PWRHYDB13,2032,13.7371
REGION1,PWRHYDB13,2033,13.7371
REGION1,PWRHYDB13,2034,13.7371
REGION1,PWRHYDB13,2035,13.7371
REGION1,PWRHYDB13,2036,13.7371
REGION1,PWRHYDB13,2037,13.7371
REGION1,PWRHYDB13,2038,36.0001
REGION1,PWRHYDB13,2039,67.0595
REGION1,PWRHYDB13,2040,96.1477
REGION1,PWRHYDB13,2041,125.5922
REGION1,PWRHYDB13,2042,149.8591
REGION1,PWRHYDB13,2043,149.8591
REGION1,PWRHYDB13,2044,149.8591
REGION1,PWRHYDB13,2045,149.8591
REGION1,PWRHYDB13,2046,149.8591
REGION1,PWRHYDB13,2047,149.8591
REGION1,PWRHYDB13,2048,149.8591
REGION1,PWRHYDB13,2049,149.8591
REGION1,PWRHYDB13,2050,149.8591
REGION1,PWRNGSB01,2020,154.6271
REGION1,PWRNGSB01,2021,159.3335
REGION1,PWRNGSB01,2022,163.6736
REGION1,PWRNGSB01,2023,168.6464
REGION1,PWRNGSB01,2024,157.4902
REGION1,PWRNGSB01,2025,67.5398
REGION1,PWRNGSB01,2026,0.0564
REGION1,PWRNGSB01,2034,0.2376
REGION1,PWRNGSB01,2035,1.7463
REGION1,PWRNGSB01,2036,3.1094
REGION1,PWRNGSB01,2037,4.5554
REGION1,PWRNGSB01,2038,2.8892
REGION1,PWRNGSB01,2039,0.0803
REGION1,PWRNGSB01,2043,2.067
REGION1,PWRNGSB01,2044,26.1769
REGION1,PWRNGSB01,2045,55.4499
REGION1,PWRNGSB01,2046,84.572
REGION1,PWRNGSB01,2047,113.6806
REGION1,PWRNGSB01,2048,142.7892
REGION1,PWRNGSB01,2049,171.9113
REGION1,PWRSOLB01,2020,0.0055
REGION1,PWRSOLB01,2021,0.0055
REGION1,PWRSOLB01,2022,0.0055
REGION1,PWRSOLB01,2023,0.0055
REGION1,PWRSOLB01,2024,0.0055
REGION1,PWRSOLB01,2025,0.0055
REGION1,PWRSOLB01,2026,136.7019
REGION1,PWRSOLB01,2027,136.7019
REGION1,PWRSOLB01,2028,136.7019
REGION1,PWRSOLB01,2029,136.7019
REGION1,PWRSOLB01,2030,136.7019
REGION1,PWRSOLB01,2031,136.7019
REGION1,PWRSOLB01,2032,136.7019
REGION1,PWRSOLB01,2033,136.7019
REGION1,PWRSOLB01,2034,136.7019
REGION1,PWRSOLB01,2035,136.7019
REGION1,PWRSOLB01,2036,137.495
REGION1,PWRSOLB01,2037,185.1111
REGION1,PWRSOLB01,2038,214.012
REGION1,PWRSOLB01,2039,234.7276
REGION1,PWRSOLB01,2040,253.6607
REGION1,PWRSOLB01,2041,272.8786
REGION1,PWRSOLB01,2042,288.504
REGION1,PWRSOLB01,2043,288.504
REGION1,PWRSOLB01,2044,304.02
REGION1,PWRSOLB01,2045,323.1116
REGION1,PWRSOLB01,2046,342.1192
REGION1,PWRSOLB01,2047,361.118
REGION1,PWRSOLB01,2048,380.1167
REGION1,PWRSOLB01,2049,399.1242
REGION1,PWRSOLB01,2050,489.8804
REGION1,PWRTRNB01,2020,393.89
REGION1,PWRTRNB01,2021,398.13
REGION1,PWRTRNB01,2022,402.04
REGION1,PWRTRNB01,2023,406.52
REGION1,PWRTRNB01,2024,422.81
REGION1,PWRTRNB01,2025,427.56
REGION1,PWRTRNB01,2026,478.25
REGION1,PWRTRNB01,2027,489.15
REGION1,PWRTRNB01,2028,499.58
REGION1,PWRTRNB01,2029,509.34
REGION1,PWRTRNB01,2030,520.62
REGION1,PWRTRNB01,2031,564.19
REGION1,PWRTRNB01,2032,607.62
REGION1,PWRTRNB01,2033,650.81
REGION1,PWRTRNB01,2034,693.77
REGION1,PWRTRNB01,2035,736.9
REGION1,PWRTRNB01,2036,779.95
REGION1,PWRTRNB01,2037,822.97
REGION1,PWRTRNB01,2038,866.04
REGION1,PWRTRNB01,2039,909.14
REGION1,PWRTRNB01,2040,952.33
REGION1,PWRTRNB01,2041,996.17
REGION1,PWRTRNB01,2042,1039.52
REGION1,PWRTRNB01,2043,1082.86
REGION1,PWRTRNB01,2044,1126.21
REGION1,PWRTRNB01,2045,1169.54
REGION1,PWRTRNB01,2046,1212.9
REGION1,PWRTRNB01,2047,1256.24
REGION1,PWRTRNB01,2048,1299.58
REGION1,PWRTRNB01,2049,1342.94
REGION1,PWRTRNB01,2050,1231.337
REGION1,PWRURNB01,2024,29.2381
REGION1,PWRURNB01,2025,29.2381
REGION1,PWRURNB01,2026,29.2381
REGION1,PWRURNB01,2027,41.3935
REGION1,PWRURNB01,2028,52.9708
REGION1,PWRURNB01,2029,63.8044
REGION1,PWRURNB01,2030,76.3252
REGION1,PWRURNB01,2031,124.6879
REGION1,PWRURNB01,2032,172.8952
REGION1,PWRURNB01,2033,220.8361
REGION1,PWRURNB01,2034,268.2841
REGION1,PWRURNB01,2035,290.352
REGION1,PWRURNB01,2036,290.352
REGION1,PWRURNB01,2037,290.352
REGION1,PWRURNB01,2038,290.352
REGION1,PWRURNB01,2039,290.352
REGION1,PWRURNB01,2040,290.352
REGION1,PWRURNB01,2041,290.352
REGION1,PWRURNB01,2042,290.352
REGION1,PWRURNB01,2043,290.352
REGION1,PWRURNB01,2044,290.352
REGION1,PWRURNB01,2045,290.352
REGION1,PWRURNB01,2046,290.352
REGION1,PWRURNB01,2047,290.352
REGION1,PWRURNB01,2048,290.352
REGION1,PWRURNB01,2049,290.352
REGION1,PWRURNB01,2050,214.4448
REGION1,PWRWNDB01,2020,1.3099
REGION1,PWRWNDB01,2021,1.3099
REGION1,PWRWNDB01,2022,1.3099
REGION1,PWRWNDB01,2023,1.3099
REGION1,PWRWNDB01,2024,1.3099
REGION1,PWRWNDB01,2025,1.3099
REGION1,PWRWNDB01,2026,1.3099
REGION1,PWRWNDB01,2027,1.3099
REGION1,PWRWNDB01,2028,1.3099
REGION1,PWRWNDB01,2029,1.3099
REGION1,PWRWNDB01,2030,1.3099
REGION1,PWRWNDB01,2031,1.3099
REGION1,PWRWNDB01,2032,1.3099
REGION1,PWRWNDB01,2033,1.3099
REGION1,PWRWNDB01,2034,1.3099
REGION1,PWRWNDB01,2035,1.3099
REGION1,PWRWNDB01,2036,1.3099
REGION1,PWRWNDB02,2020,0.694
REGION1,PWRWNDB02,2021,0.694
REGION1,PWRWNDB02,2022,0.694
REGION1,PWRWNDB02,2023,0.694
REGION1,PWRWNDB02,2024,0.694
REGION1,PWRWNDB02,2025,0.694
REGION1,PWRWNDB02,2026,0.694
REGION1,PWRWNDB02,2027,0.694
REGION1,PWRWNDB02,2028,0.694
REGION1,PWRWNDB02,2029,0.694
REGION1,PWRWNDB02,2030,0.694
REGION1,PWRWNDB02,2031,0.694
REGION1,PWRWNDB02,2032,0.694
REGION1,PWRWNDB02,2033,0.694
REGION1,PWRWNDB02,2034,0.694
REGION1,PWRWNDB03,2020,1.6901
REGION1,PWRWNDB03,2021,1.6901
REGION1,PWRWNDB03,2022,1.6901
REGION1,PWRWNDB03,2023,1.6901
REGION1,PWRWNDB03,2024,1.6901
REGION1,PWRWNDB03,2025,1.6901
REGION1,PWRWNDB03,2026,1.6901
REGION1,PWRWNDB03,2027,1.6901
REGION1,PWRWNDB03,2028,1.6901
REGION1,PWRWNDB03,2029,1.6901
REGION1,PWRWNDB03,2030,1.6901
REGION1,PWRWNDB03,2031,1.6901
REGION1,PWRWNDB03,2032,1.6901
REGION1,PWRWNDB03,2033,1.6901
REGION1,PWRWNDB03,2034,1.6901
REGION1,PWRWNDB03,2035,1.6901
REGION1,PWRWNDB03,2036,1.6901
REGION1,PWRWNDB03,2037,1.6901
REGION1,PWRWNDB04,2020,1.9449
REGION1,PWRWNDB04,2021,1.9449
REGION1,PWRWNDB04,2022,1.9449
REGION1,PWRWNDB04,2023,1.9449
REGION1,PWRWNDB04,2024,1.9449
REGION1,PWRWNDB04,2025,1.9449
REGION1,PWRWNDB04,2026,1.9449
REGION1,PWRWNDB04,2027,1.9449
REGION1,PWRWNDB04,2028,1.9449
REGION1,PWRWNDB04,2029,1.9449
REGION1,PWRWNDB04,2030,1.9449
REGION1,PWRWNDB04,2031,1.9449
REGION1,PWRWNDB04,2032,1.9449
REGION1,PWRWNDB04,2033,1.9449
REGION1,PWRWNDB04,2034,1.9449
REGION1,PWRWNDB04,2035,1.9449
REGION1,PWRWNDB04,2036,1.9449
REGION1,PWRWNDB04,2037,1.9449
REGION1,PWRWNDB04,2038,1.9449
REGION1,PWRWNDB04,2039,1.9449
REGION1,PWRWNDB04,2040,1.9449
REGION1,PWRWNDB04,2041,1.9449
REGION1,PWRWNDB04,2042,1.9449
REGION1,PWRWNDB05,2020,0.2684
REGION1,PWRWNDB05,2021,0.2684
REGION1,PWRWNDB05,2022,0.2684
REGION1,PWRWNDB05,2023,0.2684
REGION1,PWRWNDB05,2024,0.2684
REGION1,PWRWNDB05,2025,0.2684
REGION1,PWRWNDB05,2026,0.2684
REGION1,PWRWNDB05,2027,0.2684
REGION1,PWRWNDB05,2028,0.2684
REGION1,PWRWNDB05,2029,0.2684
REGION1,PWRWNDB05,2030,0.2684
REGION1,PWRWNDB05,2031,0.2684
REGION1,PWRWNDB05,2032,0.2684
REGION1,PWRWNDB05,2033,0.2684
REGION1,PWRWNDB05,2034,0.2684
REGION1,PWRWNDB05,2035,0.2684
REGION1,PWRWNDB05,2036,0.2684
REGION1,PWRWNDB05,2037,0.2684
REGION1,PWRWNDB05,2038,0.2684
REGION1,PWRWNDB05,2039,0.2684
REGION1,PWRWNDB05,2040,0.2684
REGION1,PWRWNDB05,2041,0.2684
REGION1,PWRWNDB05,2042,0.2684
REGION1,PWRWNDB05,2043,0.2684
REGION1,PWRWNDB05,2044,0.2684
REGION1,PWRWNDB06,2020,1.1251
REGION1,PWRWNDB06,2021,1.1251
REGION1,PWRWNDB06,2022,1.1251
REGION1,PWRWNDB06,2023,1.1251
REGION1,PWRWNDB06,2024,1.1251
REGION1,PWRWNDB06,2025,1.1251
REGION1,PWRWNDB06,2026,1.1251
REGION1,PWRWNDB06,2027,1.1251
REGION1,PWRWNDB06,2028,1.1251
REGION1,PWRWNDB06,2029,1.1251
REGION1,PWRWNDB06,2030,1.1251
REGION1,PWRWNDB06,2031,1.1251
REGION1,PWRWNDB06,2032,1.1251
REGION1,PWRWNDB06,2033,1.1251
REGION1,PWRWNDB06,2034,1.1251
REGION1,PWRWNDB06,2035,1.1251
REGION1,PWRWNDB06,2036,1.1251
REGION1,PWRWNDB06,2037,1.1251
REGION1,PWRWNDB06,2038,1.1251
REGION1,PWRWNDB07,2020,0.2371
REGION1,PWRWNDB07,2021,0.2371
REGION1,PWRWNDB07,2022,0.2371
REGION1,PWRWNDB07,2023,0.2371
REGION1,PWRWNDB07,2024,0.2371
REGION1,PWRWNDB07,2025,0.2371
REGION1,PWRWNDB07,2026,0.2371
REGION1,PWRWNDB07,2027,0.2371
REGION1,PWRWNDB07,2028,0.2371
REGION1,PWRWNDB07,2029,0.2371
REGION1,PWRWNDB07,2030,0.2371
REGION1,PWRWNDB07,2031,0.2371
REGION1,PWRWNDB07,2032,0.2371
REGION1,PWRWNDB07,2033,0.2371
REGION1,PWRWNDB07,2034,0.2371
REGION1,PWRWNDB07,2035,0.2371
REGION1,PWRWNDB07,2036,0.2371
REGION1,PWRWNDB07,2037,0.2371
REGION1,PWRWNDB07,2038,0.2371
REGION1,PWRWNDB07,2039,0.2371
REGION1,PWRWNDB07,2040,0.2371
REGION1,PWRWNDB07,2041,0.2371
REGION1,PWRWNDB07,2042,0.2371
REGION1,PWRWNDB08,2020,0.2596
REGION1,PWRWNDB08,2021,0.2596
REGION1,PWRWNDB08,2022,0.2596
REGION1,PWRWNDB08,2023,0.2596
REGION1,PWRWNDB08,2024,0.2596
REGION1,PWRWNDB08,2025,0.2596
REGION1,PWRWNDB08,2026,0.2596
REGION1,PWRWNDB08,2027,0.2596
REGION1,PWRWNDB08,2028,0.2596
REGION1,PWRWNDB08,2029,0.2596
REGION1,PWRWNDB08,2030,0.2596
REGION1,PWRWNDB08,2031,0.2596
REGION1,PWRWNDB08,2032,0.2596
REGION1,PWRWNDB08,2033,0.2596
REGION1,PWRWNDB08,2034,0.2596
REGION1,PWRWNDB08,2035,0.2596
REGION1,PWRWNDB08,2036,0.2596
REGION1,PWRWNDB08,2037,0.2596
REGION1,PWRWNDB08,2038,0.2596
REGION1,PWRWNDB08,2039,0.2596
REGION1,PWRWNDB08,2040,0.2596
REGION1,PWRWNDB08,2041,0.2596
REGION1,PWRWNDB08,2042,0.2596
REGION1,PWRWNDB09,2020,61.6444
REGION1,PWRWNDB09,2021,61.6444
REGION1,PWRWNDB09,2022,61.6444
REGION1,PWRWNDB09,2023,61.6444
REGION1,PWRWNDB09,2024,61.6444
REGION1,PWRWNDB09,2025,61.6444
REGION1,PWRWNDB09,2026,61.6444
REGION1,PWRWNDB09,2027,61.6444
REGION1,PWRWNDB09,2028,61.6444
REGION1,PWRWNDB09,2029,61.6444
REGION1,PWRWNDB09,2030,61.6444
REGION1,PWRWNDB09,2031,61.6444
REGION1,PWRWNDB09,2032,61.6444
REGION1,PWRWNDB09,2033,61.6444
REGION1,PWRWNDB09,2034,61.6444
REGION1,PWRWNDB09,2035,61.6444
REGION1,PWRWNDB09,2036,61.6444
REGION1,PWRWNDB09,2037,61.6444
REGION1,PWRWNDB09,2038,61.6444
REGION1,PWRWNDB09,2039,61.6444
REGION1,PWRWNDB09,2040,61.6444
REGION1,PWRWNDB09,2041,61.6444
REGION1,PWRWNDB09,2042,61.6444
REGION1,PWRWNDB09,2043,61.6444
REGION1,PWRWNDB09,2044,61.6444
REGION1,PWRWNDB09,2045,61.6444
REGION1,PWRWNDB09,2046,61.6444
REGION1,PWRWNDB09,2047,61.6444
REGION1,PWRWNDB09,2048,61.6444
REGION1,PWRWNDB09,2049,61.6444
REGION1,PWRWNDB09,2050,61.6444
REGION1,PWRWNDB10,2042,8.2262
REGION1,PWRWNDB10,2043,56.7082
REGION1,PWRWNDB10,2044,65.2008
REGION1,PWRWNDB10,2045,65.2008
REGION1,PWRWNDB10,2046,65.2008
REGION1,PWRWNDB10,2047,65.2008
REGION1,PWRWNDB10,2048,65.2008
REGION1,PWRWNDB10,2049,65.2008
REGION1,PWRWNDB10,2050,65.2008
REGION1,PWRWNDB11,2050,65.2008
REGION1,RNWBIO,2020,36.8995
REGION1,RNWBIO,2021,36.8995
REGION1,RNWBIO,2022,36.8995
REGION1,RNWBIO,2023,36.8995
REGION1,RNWBIO,2024,36.8995
REGION1,RNWBIO,2025,36.8995
REGION1,RNWGEO,2025,543.5108
REGION1,RNWGEO,2026,543.5108
REGION1,RNWGEO,2027,543.5108
REGION1,RNWGEO,2028,543.5108
REGION1,RNWGEO,2029,543.5108
REGION1,RNWGEO,2030,543.5108
REGION1,RNWGEO,2031,543.5108
REGION1,RNWGEO,2032,543.5108
REGION1,RNWGEO,2033,543.5108
REGION1,RNWGEO,2034,543.5108
REGION1,RNWGEO,2035,710.206
REGION1,RNWGEO,2036,1014.5534
REGION1,RNWGEO,2037,1014.5534
REGION1,RNWGEO,2038,1014.5534
REGION1,RNWGEO,2039,1014.5534
REGION1,RNWGEO,2040,1014.5534
REGION1,RNWGEO,2041,1014.5534
REGION1,RNWGEO,2042,1014.5534
REGION1,RNWGEO,2043,1014.5534
REGION1,RNWGEO,2044,1014.5534
REGION1,RNWGEO,2045,1014.5534
REGION1,RNWGEO,2046,1014.5534
REGION1,RNWGEO,2047,1014.5534
REGION1,RNWGEO,2048,1014.5534
REGION1,RNWGEO,2049,1014.5534
REGION1,RNWGEO,2050,800.9942
REGION1,RNWHYD,2020,240.933
REGION1,RNWHYD,2021,240.933
REGION1,RNWHYD,2022,240.933
REGION1,RNWHYD,2023,240.933
REGION1,RNWHYD,2024,240.933
REGION1,RNWHYD,2025,258.1044
REGION1,RNWHYD,2026,258.1044
REGION1,RNWHYD,2027,258.1044
REGION1,RNWHYD,2028,258.1044
REGION1,RNWHYD,2029,258.1044
REGION1,RNWHYD,2030,258.1044
REGION1,RNWHYD,2031,258.1044
REGION1,RNWHYD,2032,258.1044
REGION1,RNWHYD,2033,258.1044
REGION1,RNWHYD,2034,258.1044
REGION1,RNWHYD,2035,258.1044
REGION1,RNWHYD,2036,258.1044
REGION1,RNWHYD,2037,258.1044
REGION1,RNWHYD,2038,285.9332
REGION1,RNWHYD,2039,324.7574
REGION1,RNWHYD,2040,361.1177
REGION1,RNWHYD,2041,397.9232
REGION1,RNWHYD,2042,428.2569
REGION1,RNWHYD,2043,428.2569
REGION1,RNWHYD,2044,428.2569
REGION1,RNWHYD,2045,428.2569
REGION1,RNWHYD,2046,428.2569
REGION1,RNWHYD,2047,428.2569
REGION1,RNWHYD,2048,428.2569
REGION1,RNWHYD,2049,428.2569
REGION1,RNWHYD,2050,428.2569
REGION1,RNWSOL,2020,0.0157
REGION1,RNWSOL,2021,0.0157
REGION1,RNWSOL,2022,0.0157
REGION1,RNWSOL,2023,0.0157
REGION1,RNWSOL,2024,0.0157
REGION1,RNWSOL,2025,0.0157
REGION1,RNWSOL,2026,389.6005
REGION1,RNWSOL,2027,389.6005
REGION1,RNWSOL,2028,389.6005
REGION1,RNWSOL,2029,389.6005
REGION1,RNWSOL,2030,389.6005
REGION1,RNWSOL,2031,389.6005
REGION1,RNWSOL,2032,389.6005
REGION1,RNWSOL,2033,389.6005
REGION1,RNWSOL,2034,389.6005
REGION1,RNWSOL,2035,389.6005
REGION1,RNWSOL,2036,391.8606
REGION1,RNWSOL,2037,527.5666
REGION1,RNWSOL,2038,609.934
REGION1,RNWSOL,2039,668.9738
REGION1,RNWSOL,2040,722.9329
REGION1,RNWSOL,2041,777.7041
REGION1,RNWSOL,2042,822.2365
REGION1,RNWSOL,2043,822.2365
REGION1,RNWSOL,2044,866.4571
REGION1,RNWSOL,2045,920.8682
REGION1,RNWSOL,2046,975.0396
REGION1,RNWSOL,2047,1029.1861
REGION1,RNWSOL,2048,1083.3326
REGION1,RNWSOL,2049,1137.5041
REGION1,RNWSOL,2050,1396.1591
REGION1,RNWWND,2020,230.3478
REGION1,RNWWND,2021,230.3478
REGION1,RNWWND,2022,230.3478
REGION1,RNWWND,2023,230.3478
REGION1,RNWWND,2024,230.3478
REGION1,RNWWND,2025,230.3478
REGION1,RNWWND,2026,230.3478
REGION1,RNWWND,2027,230.3478
REGION1,RNWWND,2028,230.3478
REGION1,RNWWND,2029,230.3478
REGION1,RNWWND,2030,230.3478
REGION1,RNWWND,2031,230.3478
REGION1,RNWWND,2032,230.3478
REGION1,RNWWND,2033,230.3478
REGION1,RNWWND,2034,230.3478
REGION1,RNWWND,2035,228.0368
REGION1,RNWWND,2036,228.0368
REGION1,RNWWND,2037,223.6749
REGION1,RNWWND,2038,218.0469
REGION1,RNWWND,2039,214.3002
REGION1,RNWWND,2040,214.3002
REGION1,RNWWND,2041,214.3002
REGION1,RNWWND,2042,241.6933
REGION1,RNWWND,2043,395.0077
REGION1,RNWWND,2044,423.2884
REGION1,RNWWND,2045,422.3947
REGION1,RNWWND,2046,422.3947
REGION1,RNWWND,2047,422.3947
REGION1,RNWWND,2048,422.3947
REGION1,RNWWND,2049,422.3947
REGION1,RNWWND,2050,639.5135
