REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,PWRWNDB09,PWRWATBC1,1,2026,0
REGION1,PWRWNDB10,PWRWND,1,2021,3.33
REGION1,PWRWNDB10,PWRWND,1,2022,3.33
REGION1,PWRWNDB10,PWRWND,1,2023,3.33
REGION1,PWRWNDB10,PWRWND,1,2024,3.33
REGION1,PWRWNDB10,PWRWND,1,2025,3.33
REGION1,PWRWNDB10,PWRWND,1,2026,3.33
REGION1,PWRWNDB10,PWRWATBC1,1,2022,0
REGION1,PWRWNDB10,PWRWATBC1,1,2024,0
REGION1,PWRWNDB10,PWRWATBC1,1,2026,0
REGION1,PWRWNDB11,PWRWND,1,2021,3.33
REGION1,PWRWNDB11,PWRWND,1,2022,3.33
REGION1,PWRWNDB11,PWRWND,1,2023,3.33
REGION1,PWRWNDB11,PWRWND,1,2024,3.33
REGION1,PWRWNDB11,PWRWND,1,2025,3.33
REGION1,PWRWNDB11,PWRWND,1,2026,3.33
REGION1,PWRWNDB11,PWRWATBC1,1,2022,0
REGION1,PWRWNDB11,PWRWATBC1,1,2024,0
REGION1,PWRWNDB11,PWRWATBC1,1,2026,0
REGION1,PWRWNDB12,PWRWND,1,2021,3.33
REGION1,PWRWNDB12,PWRWND,1,2022,3.33
REGION1,PWRWNDB12,PWRWND,1,2023,3.33
REGION1,PWRWNDB12,PWRWND,1,2024,3.33
REGION1,PWRWNDB12,PWRWND,1,2025,3.33
REGION1,PWRWNDB12,PWRWND,1,2026,3.33
REGION1,PWRWNDB12,PWRWATBC1,1,2022,0
REGION1,PWRWNDB12,PWRWATBC1,1,2024,0
REGION1,PWRWNDB12,PWRWATBC1,1,2026,0
REGION1,PWRWNDB13,PWRWND,1,2021,3.33
REGION1,PWRWNDB13,PWRWND,1,2022,3.33
REGION1,PWRWNDB13,PWRWND,1,2023,3.33
REGION1,PWRWNDB13,PWRWND,1,2024,3.33
REGION1,PWRWNDB13,PWRWND,1,2025,3.33
REGION1,PWRWNDB13,PWRWND,1,2026,3.33
REGION1,PWRWNDB13,PWRWATBC1,1,2022,0
REGION1,PWRWNDB13,PWRWATBC1,1,2024,0
REGION1,PWRWNDB13,PWRWATBC1,1,2026,0
REGION1,PWRWNDB14,PWRWND,1,2021,3.33
REGION1,PWRWNDB14,PWRWND,1,2022,3.33
REGION1,PWRWNDB14,PWRWND,1,2023,3.33
REGION1,PWRWNDB14,PWRWND,1,2024,3.33
REGION1,PWRWNDB14,PWRWND,1,2025,3.33
REGION1,PWRWNDB14,PWRWND,1,2026,3.33
REGION1,PWRWNDB14,PWRWATBC1,1,2022,0
REGION1,PWRWNDB14,PWRWATBC1,1,2024,0
REGION1,PWRWNDB14,PWRWATBC1,1,2026,0
REGION1,PWRWNDB15,PWRWND,1,2021,3.33
REGION1,PWRWNDB15,PWRWND,1,2022,3.33
REGION1,PWRWNDB15,PWRWND,1,2023,3.33
REGION1,PWRWNDB15,PWRWND,1,2024,3.33
REGION1,PWRWNDB15,PWRWND,1,2025,3.33
REGION1,PWRWNDB15,PWRWND,1,2026,3.33
REGION1,PWRWNDB15,PWRWATBC1,1,2022,0
REGION1,PWRWNDB15,PWRWATBC1,1,2024,0
REGION1,PWRWNDB15,PWRWATBC1,1,2026,0
REGION1,PWRWNDB16,PWRWND,1,2021,3.33
REGION1,PWRWNDB16,PWRWND,1,2022,3.33
REGION1,PWRWNDB16,PWRWND,1,2023,3.33
REGION1,PWRWNDB16,PWRWND,1,2024,3.33
REGION1,PWRWNDB16,PWRWND,1,2025,3.33
REGION1,PWRWNDB16,PWRWND,1,2026,3.33
REGION1,PWRWNDB16,PWRWATBC1,1,2022,0
REGION1,PWRWNDB16,PWRWATBC1,1,2024,0
REGION1,PWRWNDB16,PWRWATBC1,1,2026,0
REGION1,PWRWNDB17,PWRWND,1,2021,3.33
REGION1,PWRWNDB17,PWRWND,1,2022,3.33
REGION1,PWRWNDB17,PWRWND,1,2023,3.33
REGION1,PWRWNDB17,PWRWND,1,2024,3.33
REGION1,PWRWNDB17,PWRWND,1,2025,3.33
REGION1,PWRWNDB17,PWRWND,1,2026,3.33
REGION1,PWRWNDB17,PWRWATBC1,1,2022,0
REGION1,PWRWNDB17,PWRWATBC1,1,2024,0
REGION1,PWRWNDB17,PWRWATBC1,1,2026,0
REGION1,PWRWNDB18,PWRWND,1,2021,3.33
REGION1,PWRWNDB18,PWRWND,1,2022,3.33
REGION1,PWRWNDB18,PWRWND,1,2023,3.33
REGION1,PWRWNDB18,PWRWND,1,2024,3.33
REGION1,PWRWNDB18,PWRWND,1,2025,3.33
REGION1,PWRWNDB18,PWRWND,1,2026,3.33
REGION1,PWRWNDB18,PWRWATBC1,1,2022,0
REGION1,PWRWNDB18,PWRWATBC1,1,2024,0
REGION1,PWRWNDB18,PWRWATBC1,1,2026,0
REGION1,PWRWNDB19,PWRWND,1,2021,3.33
REGION1,PWRWNDB19,PWRWND,1,2022,3.33
REGION1,PWRWNDB19,PWRWND,1,2023,3.33
REGION1,PWRWNDB19,PWRWND,1,2024,3.33
REGION1,PWRWNDB19,PWRWND,1,2025,3.33
REGION1,PWRWNDB19,PWRWND,1,2026,3.33
REGION1,PWRWNDB19,PWRWATBC1,1,2022,0
REGION1,PWRWNDB19,PWRWATBC1,1,2024,0
REGION1,PWRWNDB19,PWRWATBC1,1,2026,0
REGION1,PWRWNDB20,PWRWND,1,2021,3.33
REGION1,PWRWNDB20,PWRWND,1,2022,3.33
REGION1,PWRWNDB20,PWRWND,1,2023,3.33
REGION1,PWRWNDB20,PWRWND,1,2024,3.33
REGION1,PWRWNDB20,PWRWND,1,2025,3.33
REGION1,PWRWNDB20,PWRWND,1,2026,3.33
REGION1,PWRWNDB20,PWRWATBC1,1,2022,0
REGION1,PWRWNDB20,PWRWATBC1,1,2024,0
REGION1,PWRWNDB20,PWRWATBC1,1,2026,0
REGION1,PWRWNDB21,PWRWND,1,2021,3.33
REGION1,PWRWNDB21,PWRWND,1,2022,3.33
REGION1,PWRWNDB21,PWRWND,1,2023,3.33
REGION1,PWRWNDB21,PWRWND,1,2024,3.33
REGION1,PWRWNDB21,PWRWND,1,2025,3.33
REGION1,PWRWNDB21,PWRWND,1,2026,3.33
REGION1,PWRWNDB21,PWRWATBC1,1,2022,0
REGION1,PWRWNDB21,PWRWATBC1,1,2024,0
REGION1,PWRWNDB21,PWRWATBC1,1,2026,0
REGION1,PWRWNDB22,PWRWND,1,2021,3.33
REGION1,PWRWNDB22,PWRWND,1,2022,3.33
REGION1,PWRWNDB22,PWRWND,1,2023,3.33
REGION1,PWRWNDB22,PWRWND,1,2024,3.33
REGION1,PWRWNDB22,PWRWND,1,2025,3.33
REGION1,PWRWNDB22,PWRWND,1,2026,3.33
REGION1,PWRWNDB22,PWRWATBC1,1,2022,0
REGION1,PWRWNDB22,PWRWATBC1,1,2024,0
REGION1,PWRWNDB22,PWRWATBC1,1,2026,0
REGION1,PWRWNDB23,PWRWND,1,2021,3.33
REGION1,PWRWNDB23,PWRWND,1,2022,3.33
REGION1,PWRWNDB23,PWRWND,1,2023,3.33
REGION1,PWRWNDB23,PWRWND,1,2024,3.33
REGION1,PWRWNDB23,PWRWND,1,2025,3.33
REGION1,PWRWNDB23,PWRWND,1,2026,3.33
REGION1,PWRWNDB23,PWRWATBC1,1,2022,0
REGION1,PWRWNDB23,PWRWATBC1,1,2024,0
REGION1,PWRWNDB23,PWRWATBC1,1,2026,0
REGION1,PWRWNDB24,PWRWND,1,2021,3.33
REGION1,PWRWNDB24,PWRWND,1,2022,3.33
REGION1,PWRWNDB24,PWRWND,1,2023,3.33
REGION1,PWRWNDB24,PWRWND,1,2024,3.33
REGION1,PWRWNDB24,PWRWND,1,2025,3.33
REGION1,PWRWNDB24,PWRWND,1,2026,3.33
REGION1,PWRWNDB24,PWRWATBC1,1,2022,0
REGION1,PWRWNDB24,PWRWATBC1,1,2024,0
REGION1,PWRWNDB24,PWRWATBC1,1,2026,0
REGION1,PWRWNDB25,PWRWND,1,2021,3.33
REGION1,PWRWNDB25,PWRWND,1,2022,3.33
REGION1,PWRWNDB25,PWRWND,1,2023,3.33
REGION1,PWRWNDB25,PWRWND,1,2024,3.33
REGION1,PWRWNDB25,PWRWND,1,2025,3.33
REGION1,PWRWNDB25,PWRWND,1,2026,3.33
REGION1,PWRWNDB25,PWRWATBC1,1,2022,0
REGION1,PWRWNDB25,PWRWATBC1,1,2024,0
REGION1,PWRWNDB25,PWRWATBC1,1,2026,0
REGION1,PWRWNDB26,PWRWND,1,2021,3.33
REGION1,PWRWNDB26,PWRWND,1,2022,3.33
REGION1,PWRWNDB26,PWRWND,1,2023,3.33
REGION1,PWRWNDB26,PWRWND,1,2024,3.33
REGION1,PWRWNDB26,PWRWND,1,2025,3.33
REGION1,PWRWNDB26,PWRWND,1,2026,3.33
REGION1,PWRWNDB26,PWRWATBC1,1,2022,0
REGION1,PWRWNDB26,PWRWATBC1,1,2024,0
REGION1,PWRWNDB26,PWRWATBC1,1,2026,0
REGION1,PWRWNDB27,PWRWND,1,2021,3.33
REGION1,PWRWNDB27,PWRWND,1,2022,3.33
REGION1,PWRWNDB27,PWRWND,1,2023,3.33
REGION1,PWRWNDB27,PWRWND,1,2024,3.33
REGION1,PWRWNDB27,PWRWND,1,2025,3.33
REGION1,PWRWNDB27,PWRWND,1,2026,3.33
REGION1,PWRWNDB27,PWRWATBC1,1,2022,0
REGION1,PWRWNDB27,PWRWATBC1,1,2024,0
REGION1,PWRWNDB27,PWRWATBC1,1,2026,0
REGION1,BATTERY_STORAGE,ELCB02,1,2021,1
REGION1,BATTERY_STORAGE,ELCB02,1,2022,1
REGION1,BATTERY_STORAGE,ELCB02,1,2023,1
REGION1,BATTERY_STORAGE,ELCB02,1,2024,1
REGION1,BATTERY_STORAGE,ELCB02,1,2025,1
REGION1,BATTERY_STORAGE,ELCB02,1,2026,1
REGION1,PWRHYDB01,WATER_STORAGE01,1,2021,1
REGION1,PWRHYDB01,WATER_STORAGE01,1,2022,1
REGION1,PWRHYDB01,WATER_STORAGE01,1,2023,1
REGION1,PWRHYDB01,WATER_STORAGE01,1,2024,1
REGION1,PWRHYDB01,WATER_STORAGE01,1,2025,1
REGION1,PWRHYDB01,WATER_STORAGE01,1,2026,1
REGION1,PWRBCWB01,BCW,1,2021,3.72
REGION1,PWRBCWB01,BCW,1,2022,3.72
REGION1,PWRBCWB01,BCW,1,2023,3.72
REGION1,PWRBCWB01,BCW,1,2024,3.72
REGION1,PWRBCWB01,BCW,1,2025,3.72
REGION1,PWRBCWB01,BCW,1,2026,3.72
REGION1,PWRBIOB01,LND4PWR,1,2021,0.293
REGION1,PWRBIOB01,LND4PWR,1,2022,0.293
REGION1,PWRBIOB01,LND4PWR,1,2023,0.293
REGION1,PWRBIOB01,LND4PWR,1,2024,0.293
REGION1,PWRBIOB01,LND4PWR,1,2025,0.293
REGION1,PWRBIOB01,LND4PWR,1,2026,0.293
REGION1,PWRBIOB02,LND4PWR,1,2021,0.293
REGION1,PWRBIOB02,LND4PWR,1,2022,0.293
REGION1,PWRBIOB02,LND4PWR,1,2023,0.293
REGION1,PWRBIOB02,LND4PWR,1,2024,0.293
REGION1,PWRBIOB02,LND4PWR,1,2025,0.293
REGION1,PWRBIOB02,LND4PWR,1,2026,0.293
REGION1,PWRBSWB01,BSW,1,2021,3.72
REGION1,PWRBSWB01,BSW,1,2022,3.72
REGION1,PWRBSWB01,BSW,1,2023,3.72
REGION1,PWRBSWB01,BSW,1,2024,3.72
REGION1,PWRBSWB01,BSW,1,2025,3.72
REGION1,PWRBSWB01,BSW,1,2026,3.72
REGION1,PWRGEOB01,LND4PWR,1,2021,0.00054
REGION1,PWRGEOB01,LND4PWR,1,2022,0.00054
REGION1,PWRGEOB01,LND4PWR,1,2023,0.00054
REGION1,PWRGEOB01,LND4PWR,1,2024,0.00054
REGION1,PWRGEOB01,LND4PWR,1,2025,0.00054
REGION1,PWRGEOB01,LND4PWR,1,2026,0.00054
REGION1,PWRHYDB01,LND4PWR,1,2021,0.022
REGION1,PWRHYDB01,LND4PWR,1,2022,0.022
REGION1,PWRHYDB01,LND4PWR,1,2023,0.022
REGION1,PWRHYDB01,LND4PWR,1,2024,0.022
REGION1,PWRHYDB01,LND4PWR,1,2025,0.022
REGION1,PWRHYDB01,LND4PWR,1,2026,0.022
REGION1,PWRHYDB02,LND4PWR,1,2021,0.022
REGION1,PWRHYDB02,LND4PWR,1,2022,0.022
REGION1,PWRHYDB02,LND4PWR,1,2023,0.022
REGION1,PWRHYDB02,LND4PWR,1,2024,0.022
REGION1,PWRHYDB02,LND4PWR,1,2025,0.022
REGION1,PWRHYDB02,LND4PWR,1,2026,0.022
REGION1,PWRNGSB01,LND4PWR,1,2021,0.0006
REGION1,PWRNGSB01,LND4PWR,1,2022,0.0006
REGION1,PWRNGSB01,LND4PWR,1,2023,0.0006
REGION1,PWRNGSB01,LND4PWR,1,2024,0.0006
REGION1,PWRNGSB01,LND4PWR,1,2025,0.0006
REGION1,PWRNGSB01,LND4PWR,1,2026,0.0006
REGION1,PWRNGSB02,LND4PWR,1,2021,0.0006
REGION1,PWRNGSB02,LND4PWR,1,2022,0.0006
REGION1,PWRNGSB02,LND4PWR,1,2023,0.0006
REGION1,PWRNGSB02,LND4PWR,1,2024,0.0006
REGION1,PWRNGSB02,LND4PWR,1,2025,0.0006
REGION1,PWRNGSB02,LND4PWR,1,2026,0.0006
REGION1,PWRSOLB01,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB01,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB01,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB01,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB01,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB01,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB02,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB02,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB02,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB02,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB02,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB02,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB03,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB03,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB03,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB03,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB03,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB03,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB04,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB04,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB04,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB04,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB04,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB04,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB05,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB05,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB05,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB05,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB05,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB05,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB06,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB06,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB06,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB06,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB06,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB06,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB07,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB07,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB07,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB07,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB07,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB07,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB08,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB08,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB08,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB08,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB08,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB08,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB09,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB09,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB09,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB09,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB09,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB09,LND4PWR,1,2026,0.0044
REGION1,PWRSOLB10,LND4PWR,1,2021,0.0044
REGION1,PWRSOLB10,LND4PWR,1,2022,0.0044
REGION1,PWRSOLB10,LND4PWR,1,2023,0.0044
REGION1,PWRSOLB10,LND4PWR,1,2024,0.0044
REGION1,PWRSOLB10,LND4PWR,1,2025,0.0044
REGION1,PWRSOLB10,LND4PWR,1,2026,0.0044
REGION1,PWRURNB01,LND4PWR,1,2021,0.00003
REGION1,PWRURNB01,LND4PWR,1,2022,0.00003
REGION1,PWRURNB01,LND4PWR,1,2023,0.00003
REGION1,PWRURNB01,LND4PWR,1,2024,0.00003
REGION1,PWRURNB01,LND4PWR,1,2025,0.00003
REGION1,PWRURNB01,LND4PWR,1,2026,0.00003
REGION1,PWRWNDB01,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB01,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB01,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB01,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB01,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB01,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB02,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB02,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB02,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB02,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB02,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB02,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB03,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB03,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB03,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB03,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB03,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB03,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB04,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB04,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB04,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB04,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB04,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB04,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB05,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB05,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB05,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB05,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB05,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB05,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB06,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB06,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB06,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB06,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB06,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB06,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB07,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB07,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB07,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB07,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB07,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB07,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB08,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB08,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB08,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB08,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB08,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB08,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB09,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB09,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB09,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB09,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB09,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB09,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB10,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB10,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB10,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB10,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB10,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB10,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB11,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB11,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB11,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB11,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB11,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB11,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB12,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB12,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB12,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB12,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB12,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB12,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB13,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB13,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB13,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB13,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB13,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB13,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB14,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB14,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB14,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB14,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB14,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB14,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB15,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB15,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB15,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB15,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB15,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB15,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB16,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB16,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB16,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB16,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB16,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB16,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB17,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB17,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB17,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB17,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB17,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB17,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB18,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB18,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB18,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB18,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB18,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB18,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB19,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB19,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB19,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB19,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB19,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB19,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB20,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB20,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB20,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB20,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB20,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB20,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB21,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB21,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB21,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB21,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB21,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB21,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB22,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB22,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB22,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB22,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB22,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB22,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB23,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB23,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB23,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB23,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB23,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB23,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB24,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB24,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB24,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB24,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB24,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB24,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB25,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB25,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB25,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB25,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB25,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB25,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB26,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB26,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB26,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB26,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB26,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB26,LND4PWR,1,2026,0.00038
REGION1,PWRWNDB27,LND4PWR,1,2021,0.00038
REGION1,PWRWNDB27,LND4PWR,1,2022,0.00038
REGION1,PWRWNDB27,LND4PWR,1,2023,0.00038
REGION1,PWRWNDB27,LND4PWR,1,2024,0.00038
REGION1,PWRWNDB27,LND4PWR,1,2025,0.00038
REGION1,PWRWNDB27,LND4PWR,1,2026,0.00038
REGION1,PWRTRNB01,ELCB01,1,2021,1.11
REGION1,PWRTRNB01,ELCB01,1,2022,1.11
REGION1,PWRTRNB01,ELCB01,1,2023,1.11
REGION1,PWRTRNB01,ELCB01,1,2024,1.11
